Date,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
3/8/2012 17:00:00,1,,,,17,-22,14,1028,2,NE,13.41,0,0
3/8/2012 18:00:00,1,,,,17,-22,14,1028,2,SE,0.89,0,0
3/8/2012 19:00:00,1,,,,18,-21,16,1028,2,NW,1.79,0,0
3/8/2012 20:00:00,1,,,,31,-21,16,1029,2,NW,5.81,0,0
3/8/2012 21:00:00,1,,,,37,-20,20,1029,0,cv,1.79,0,0
3/8/2012 22:00:00,1,,,,26,-17,30,1029,-2,NE,0.89,0,0
3/8/2012 23:00:00,1,,,,18,-15,39,1029,-3,cv,0.45,0,0
3/9/2012 00:00:00,1,,,,73,-14,45,1029,-4,SE,0.89,0,0
3/9/2012 01:00:00,1,,,,102,-14,49,1030,-5,SE,2.68,0,0
3/9/2012 02:00:00,1,,,,112,-16,38,1029,-4,SE,4.47,0,0
3/9/2012 03:00:00,1,,,,93,-13,49,1030,-4,SE,6.26,0,0
3/9/2012 04:00:00,1,,,,89,-9,73,1029,-5,cv,0.89,0,0
3/9/2012 05:00:00,1,,,,93,-8,85,1029,-6,SE,1.79,0,0
3/9/2012 06:00:00,1,,,,120,-8,85,1029,-6,cv,0.89,0,0
3/9/2012 07:00:00,1,,,,119,-8,92,1030,-7,NE,0.89,0,0
3/9/2012 08:00:00,1,,,,112,-7,79,1030,-4,SE,0.89,0,0
3/9/2012 09:00:00,1,,,,127,-7,68,1030,-2,SE,2.68,0,0
3/9/2012 10:00:00,1,,,,133,-6,63,1030,0,SE,4.47,0,0
3/9/2012 11:00:00,1,,,,140,-6,59,1029,1,cv,1.79,0,0
3/9/2012 12:00:00,1,,,,112,-8,44,1028,3,SE,3.13,0,0
3/9/2012 13:00:00,1,,,,82,-10,32,1026,5,SE,8.05,0,0
3/9/2012 14:00:00,1,,,,73,-12,27,1025,5,SE,12.97,0,0
3/9/2012 15:00:00,1,,,,77,-14,22,1024,6,SE,16.99,0,0
3/9/2012 16:00:00,1,,,,73,-12,26,1023,6,SE,21.01,0,0
3/9/2012 17:00:00,1,,,,68,-14,22,1022,6,SE,25.93,0,0
3/9/2012 18:00:00,1,,,,67,-15,23,1022,4,SE,29.95,0,0
3/9/2012 19:00:00,1,,,,69,-14,29,1022,2,SE,33.97,0,0
3/9/2012 20:00:00,1,,,,67,-14,29,1022,2,SE,37.99,0,0
3/9/2012 21:00:00,1,,,,67,-14,29,1023,2,SE,39.78,0,0
3/9/2012 22:00:00,1,,,,77,-14,27,1023,3,SE,42.91,0,0
3/9/2012 23:00:00,1,,,,89,-10,43,1023,1,SE,46.04,0,0
3/10/2012 00:00:00,1,,,,90,-8,58,1023,-1,SE,47.83,0,0
3/10/2012 01:00:00,1,,,,93,-7,68,1023,-2,SE,50.96,0,0
3/10/2012 02:00:00,1,,,,103,-7,63,1023,-1,SE,52.75,0,0
3/10/2012 03:00:00,1,,,,89,-7,68,1023,-2,cv,0.45,0,0
3/10/2012 04:00:00,1,,,,93,-7,68,1023,-2,NW,1.79,0,0
3/10/2012 05:00:00,1,,,,85,-8,73,1023,-4,NW,3.58,0,0
3/10/2012 06:00:00,1,,,,32,-8,73,1023,-4,NW,5.37,0,0
3/10/2012 07:00:00,1,,,,28,-8,79,1024,-5,NW,8.5,0,0
3/10/2012 08:00:00,1,,,,26,-14,31,1025,1,NW,15.65,0,0
3/10/2012 09:00:00,1,,,,24,-17,19,1025,4,NW,21.46,0,0
3/10/2012 10:00:00,1,,,,18,-16,20,1025,5,NW,30.4,0,0
3/10/2012 11:00:00,1,,,,21,-17,17,1025,6,NW,37.55,0,0
3/10/2012 12:00:00,1,,,,27,-18,14,1025,7,NW,47.38,0,0
3/10/2012 13:00:00,1,,,,22,-19,14,1025,6,NW,59.45,0,0
3/10/2012 14:00:00,1,,,,20,-22,11,1025,6,NW,70.63,0,0
3/10/2012 15:00:00,1,,,,14,-23,11,1026,5,NW,83.59,0,0
3/10/2012 16:00:00,1,,,,20,-24,10,1027,4,NW,95.66,0,0
3/10/2012 17:00:00,1,,,,10,-24,11,1028,3,NW,107.73,0,0
3/10/2012 18:00:00,1,,,,10,-24,13,1029,1,NW,117.56,0,0
3/10/2012 19:00:00,1,,,,9,-23,16,1030,-1,NW,126.5,0,0
3/10/2012 20:00:00,1,,,,7,-22,19,1032,-2,NW,134.55,0,0
3/10/2012 21:00:00,1,,,,7,-22,19,1033,-2,NW,144.38,0,0
3/10/2012 22:00:00,1,,,,5,-22,19,1034,-2,NW,153.32,0,0
3/10/2012 23:00:00,1,,,,4,-22,23,1035,-4,NW,158.24,0,0
3/11/2012 00:00:00,1,,,,7,-19,27,1035,-3,NW,165.39,0,0
3/11/2012 01:00:00,1,,,,6,-19,27,1036,-3,NW,173.44,0,0
3/11/2012 02:00:00,1,,,,7,-20,27,1035,-4,NW,182.38,0,0
3/11/2012 03:00:00,1,,,,17,-21,25,1035,-4,NW,190.43,0,0
3/11/2012 04:00:00,1,,,,12,-24,19,1035,-4,NW,197.58,0,0
3/11/2012 05:00:00,1,,,,11,-23,22,1036,-5,NW,204.73,0,0
3/11/2012 06:00:00,1,,,,18,-22,24,1036,-5,NW,211.88,0,0
3/11/2012 07:00:00,1,,,,12,-21,27,1036,-5,NW,215.9,0,0
3/11/2012 08:00:00,1,,,,29,-21,25,1037,-4,NW,221.71,0,0
3/11/2012 09:00:00,1,,,,18,-21,21,1037,-2,NW,228.86,0,0
3/11/2012 10:00:00,1,,,,18,-21,20,1036,-1,NW,236.91,0,0
3/11/2012 11:00:00,1,,,,13,-24,14,1035,0,NW,244.96,0,0
3/11/2012 12:00:00,1,,,,14,-23,13,1034,2,NW,249.88,0,0
3/11/2012 13:00:00,1,,,,16,-24,10,1032,4,NW,255.69,0,0
3/11/2012 14:00:00,1,,,,17,-23,11,1030,5,NW,261.5,0,0
3/11/2012 15:00:00,1,,,,20,-23,10,1030,6,NW,267.31,0,0
3/11/2012 16:00:00,1,,,,18,-23,10,1029,6,NW,273.12,0,0
3/11/2012 17:00:00,1,,,,26,-23,10,1028,6,NW,278.93,0,0
3/11/2012 18:00:00,1,,,,30,-23,11,1028,4,SE,4.92,0,0
3/11/2012 19:00:00,1,,,,30,-23,11,1029,4,SE,9.84,0,0
3/11/2012 20:00:00,1,,,,45,-22,13,1029,3,SE,12.97,0,0
3/11/2012 21:00:00,1,,,,50,-22,13,1029,3,SE,18.78,0,0
3/11/2012 22:00:00,1,,,,64,-21,16,1030,2,SE,22.8,0,0
3/11/2012 23:00:00,1,,,,72,-20,23,1030,-2,NE,1.79,0,0
3/12/2012 00:00:00,1,,,,77,-17,35,1030,-4,cv,0.45,0,0
3/12/2012 01:00:00,1,,,,84,-16,38,1030,-4,SE,0.89,0,0
3/12/2012 02:00:00,1,,,,81,-18,38,1030,-6,cv,0.89,0,0
3/12/2012 03:00:00,1,,,,86,-16,45,1030,-6,NW,1.79,0,0
3/12/2012 04:00:00,1,,,,78,-16,45,1029,-6,NW,3.58,0,0
3/12/2012 05:00:00,1,,,,79,-15,48,1030,-6,NW,5.37,0,0
3/12/2012 06:00:00,1,,,,69,-16,48,1029,-7,NW,7.16,0,0
3/12/2012 07:00:00,1,,,,95,-15,61,1029,-9,NW,8.95,0,0
3/12/2012 08:00:00,1,,,,49,-14,36,1030,-1,NW,10.74,0,0
3/12/2012 09:00:00,1,,,,46,-17,24,1030,1,NE,1.79,0,0
3/12/2012 10:00:00,1,,,,47,-18,18,1029,4,NW,1.79,0,0
3/12/2012 11:00:00,1,,,,28,-20,13,1028,6,NE,1.79,0,0
3/12/2012 12:00:00,1,,,,33,-20,12,1027,7,cv,1.79,0,0
3/12/2012 13:00:00,1,,,,41,-20,11,1026,8,cv,3.58,0,0
3/12/2012 14:00:00,1,,,,79,-19,11,1025,9,SE,3.13,0,0
3/12/2012 15:00:00,1,,,,64,-19,11,1023,9,SE,7.15,0,0
3/12/2012 16:00:00,1,,,,78,-19,11,1023,9,SE,11.17,0,0
3/12/2012 17:00:00,1,,,,86,-19,12,1022,8,SE,16.09,0,0
3/12/2012 18:00:00,1,,,,81,-17,17,1023,6,SE,19.22,0,0
3/12/2012 19:00:00,1,,,,83,-16,20,1023,5,SE,22.35,0,0
3/12/2012 20:00:00,1,,,,89,-16,21,1023,4,SE,23.24,0,0
3/12/2012 21:00:00,1,,,,96,-14,31,1023,1,SE,24.13,0,0
3/12/2012 22:00:00,1,,,,106,-14,33,1024,0,cv,0.89,0,0
3/12/2012 23:00:00,1,,,,106,-13,34,1023,1,SE,1.79,0,0
3/13/2012 00:00:00,1,,,,111,-13,31,1023,2,SE,3.58,0,0
3/13/2012 01:00:00,1,,,,123,-13,36,1023,0,SE,5.37,0,0
3/13/2012 02:00:00,1,,,,135,-11,50,1023,-2,SE,7.16,0,0
3/13/2012 03:00:00,1,,,,142,-13,53,1022,-5,NW,3.13,0,0
3/13/2012 04:00:00,1,,,,175,-12,57,1022,-5,cv,0.89,0,0
3/13/2012 05:00:00,1,,,,175,-11,62,1021,-5,cv,1.34,0,0
3/13/2012 06:00:00,1,,,,172,-12,57,1021,-5,NW,1.79,0,0
3/13/2012 07:00:00,1,,,,180,-10,67,1021,-5,NW,2.68,0,0
3/13/2012 08:00:00,1,,,,156,-10,50,1022,-1,cv,0.89,0,0
3/13/2012 09:00:00,1,,,,160,-10,40,1022,2,cv,1.78,0,0
3/13/2012 10:00:00,1,,,,157,-10,30,1021,6,cv,2.67,0,0
3/13/2012 11:00:00,1,,,,170,-11,24,1020,8,SE,1.79,0,0
3/13/2012 12:00:00,1,,,,147,-12,19,1019,10,cv,3.13,0,0
3/13/2012 13:00:00,1,,,,127,-12,17,1018,12,SE,3.13,0,0
3/13/2012 14:00:00,1,,,,96,-14,12,1017,14,SE,10.28,0,0
3/13/2012 15:00:00,1,,,,75,-13,14,1016,14,SE,18.33,0,0
3/13/2012 16:00:00,1,,,,68,-14,12,1015,14,SE,25.48,0,0
3/13/2012 17:00:00,1,,,,63,-13,14,1015,14,SE,32.63,0,0
3/13/2012 18:00:00,1,,,,62,-14,14,1015,12,SE,36.65,0,0
3/13/2012 19:00:00,1,,,,81,-14,13,1016,13,SE,39.78,0,0
3/13/2012 20:00:00,1,,,,75,-14,16,1017,10,NW,4.02,0,0
3/13/2012 21:00:00,1,,,,26,-14,23,1019,5,NW,8.04,0,0
3/13/2012 22:00:00,1,,,,13,-14,27,1020,3,NW,12.06,0,0
3/13/2012 23:00:00,1,,,,10,-16,20,1021,5,NE,3.13,0,0
3/14/2012 00:00:00,1,,,,8,-16,20,1021,5,NE,8.05,0,0
3/14/2012 01:00:00,1,,,,12,-16,24,1022,2,NW,4.92,0,0
3/14/2012 02:00:00,1,,,,11,-18,17,1022,5,NE,5.81,0,0
3/14/2012 03:00:00,1,,,,9,-19,16,1023,4,NE,10.73,0,0
3/14/2012 04:00:00,1,,,,7,-18,18,1023,4,NE,16.54,0,0
3/14/2012 05:00:00,1,,,,7,-18,19,1023,3,NE,21.46,0,0
3/14/2012 06:00:00,1,,,,9,-18,19,1024,3,NE,24.59,0,0
3/14/2012 07:00:00,1,,,,17,-16,23,1025,3,NE,27.72,0,0
3/14/2012 08:00:00,1,,,,26,-17,18,1026,5,NE,31.74,0,0
3/14/2012 09:00:00,1,,,,24,-17,16,1027,7,NE,35.76,0,0
3/14/2012 10:00:00,1,,,,15,-18,13,1027,8,NE,37.55,0,0
3/14/2012 11:00:00,1,,,,19,-18,12,1027,10,SE,1.79,0,0
3/14/2012 12:00:00,1,,,,16,-17,12,1027,11,cv,1.79,0,0
3/14/2012 13:00:00,1,,,,26,-17,12,1026,11,cv,3.58,0,0
3/14/2012 14:00:00,1,,,,23,-18,10,1025,12,SE,3.13,0,0
3/14/2012 15:00:00,1,,,,,-18,10,1024,12,SE,7.15,0,0
3/14/2012 16:00:00,1,,,,77,-17,11,1024,12,SE,12.07,0,0
3/14/2012 17:00:00,1,,,,52,-16,13,1024,11,SE,16.09,0,0
3/14/2012 18:00:00,1,,,,70,-17,14,1024,9,SE,20.11,0,0
3/14/2012 19:00:00,1,,,,72,-11,26,1025,7,SE,24.13,0,0
3/14/2012 20:00:00,1,,,,65,-11,28,1025,6,SE,29.94,0,0
3/14/2012 21:00:00,1,,,,59,-11,30,1027,5,SE,34.86,0,0
3/14/2012 22:00:00,1,,,,55,-9,40,1028,3,SE,38.88,0,0
3/14/2012 23:00:00,1,,,,71,-9,43,1028,2,SE,42.9,0,0
3/15/2012 00:00:00,1,,,,62,-9,50,1028,0,SE,46.03,0,0
3/15/2012 01:00:00,1,,,,68,-8,54,1029,0,SE,47.82,0,0
3/15/2012 02:00:00,1,,,,54,-8,58,1028,-1,SE,49.61,0,0
3/15/2012 03:00:00,1,,,,46,-8,63,1027,-2,cv,0.89,0,0
3/15/2012 04:00:00,1,,,,54,-10,62,1027,-4,NW,0.89,0,0
3/15/2012 05:00:00,1,,,,59,-10,67,1027,-5,NW,2.68,0,0
3/15/2012 06:00:00,1,,,,60,-8,73,1028,-4,NW,3.57,0,0
3/15/2012 07:00:00,1,,,,89,-8,73,1028,-4,cv,0.45,0,0
3/15/2012 08:00:00,1,,,,65,-8,54,1028,0,NE,1.79,0,0
3/15/2012 09:00:00,1,,,,75,-9,40,1028,3,cv,0.89,0,0
3/15/2012 10:00:00,1,,,,76,-11,30,1027,5,cv,2.68,0,0
3/15/2012 11:00:00,1,,,,85,-11,26,1026,7,SE,1.79,0,0
3/15/2012 12:00:00,1,,,,84,-12,22,1025,8,SE,3.58,0,0
3/15/2012 13:00:00,1,,,,74,-12,21,1023,9,SE,5.37,0,0
3/15/2012 14:00:00,1,,,,68,-13,18,1022,10,SE,8.5,0,0
3/15/2012 15:00:00,1,,,,114,-7,29,1020,10,SE,12.52,0,0
3/15/2012 16:00:00,1,,,,137,-6,34,1020,9,SE,15.65,0,0
3/15/2012 17:00:00,1,,,,135,-6,34,1019,9,SE,18.78,0,0
3/15/2012 18:00:00,1,,,,148,-5,36,1019,9,SE,20.57,0,0
3/15/2012 19:00:00,1,,,,165,-4,42,1019,8,SE,23.7,0,0
3/15/2012 20:00:00,1,,,,170,-1,52,1019,8,cv,0.89,0,0
3/15/2012 21:00:00,1,,,,183,-2,52,1019,7,SE,3.13,0,0
3/15/2012 22:00:00,1,,,,176,0,70,1019,5,SE,4.92,0,0
3/15/2012 23:00:00,1,,,,180,2,86,1019,4,SE,8.05,0,0
3/16/2012 00:00:00,1,,,,187,2,86,1018,4,SE,11.18,0,0
3/16/2012 01:00:00,1,,,,180,3,93,1018,4,SE,14.31,0,0
3/16/2012 02:00:00,1,,,,181,3,100,1016,3,SE,17.44,0,0
3/16/2012 03:00:00,1,,,,183,3,100,1016,3,SE,20.57,0,0
3/16/2012 04:00:00,1,,,,186,3,100,1014,3,SE,22.36,0,0
3/16/2012 05:00:00,1,,,,196,3,100,1014,3,NE,1.79,0,0
3/16/2012 06:00:00,1,,,,222,3,100,1014,3,SE,1.79,0,0
3/16/2012 07:00:00,1,,,,232,3,100,1014,3,SE,3.58,0,0
3/16/2012 08:00:00,1,,,,263,3,93,1014,4,cv,0.89,0,0
3/16/2012 09:00:00,1,,,,286,4,100,1014,4,cv,1.78,0,0
3/16/2012 10:00:00,1,,,,293,4,86,1014,6,NW,1.79,0,0
3/16/2012 11:00:00,1,,,,328,3,75,1013,7,cv,0.89,0,0
3/16/2012 12:00:00,1,,,,335,4,75,1012,8,SE,3.13,0,0
3/16/2012 13:00:00,1,,,,345,3,66,1012,9,cv,1.79,0,0
3/16/2012 14:00:00,1,,,,360,3,61,1010,10,SE,1.79,0,0
3/16/2012 15:00:00,1,,,,320,3,57,1010,11,SE,3.58,0,0
3/16/2012 16:00:00,1,,,,272,3,57,1010,11,SE,6.71,0,0
3/16/2012 17:00:00,1,,,,315,4,66,1010,10,SE,9.84,0,0
3/16/2012 18:00:00,1,,,,318,4,70,1010,9,SE,12.97,0,0
3/16/2012 19:00:00,1,,,,346,4,75,1011,8,SE,14.76,0,0
3/16/2012 20:00:00,1,,,,334,5,87,1012,7,SE,16.55,0,0
3/16/2012 21:00:00,1,,,,302,4,86,1012,6,cv,0.89,0,0
3/16/2012 22:00:00,1,,,,310,3,93,1013,4,NE,0.89,0,0
3/16/2012 23:00:00,1,,,,280,3,93,1013,4,SE,0.89,0,0
3/17/2012 00:00:00,1,,,,250,3,93,1013,4,cv,0.89,0,0
3/17/2012 01:00:00,1,,,,283,4,100,1013,4,cv,1.78,0,0
3/17/2012 02:00:00,1,,,,268,4,100,1012,4,SE,0.89,0,0
3/17/2012 03:00:00,1,,,,214,4,100,1012,4,cv,0.89,0,0
3/17/2012 04:00:00,1,,,,201,4,100,1012,4,SE,0.89,0,0
3/17/2012 05:00:00,1,,,,210,4,100,1012,4,cv,0.89,0,0
3/17/2012 06:00:00,1,,,,185,3,100,1012,3,SE,1.79,0,0
3/17/2012 07:00:00,1,,,,188,3,100,1013,3,SE,3.58,0,0
3/17/2012 08:00:00,1,,,,175,2,100,1013,2,SE,6.71,0,0
3/17/2012 09:00:00,1,,,,182,2,100,1013,2,SE,9.84,0,0
3/17/2012 10:00:00,1,,,,191,2,100,1013,2,SE,12.97,0,0
3/17/2012 11:00:00,1,,,,173,3,100,1013,3,SE,16.1,0,0
3/17/2012 12:00:00,1,,,,184,3,100,1013,3,SE,20.12,0,0
3/17/2012 13:00:00,1,,,,182,3,100,1012,3,SE,24.14,0,0
3/17/2012 14:00:00,1,,,,181,4,100,1012,4,SE,29.06,0,0
3/17/2012 15:00:00,1,,,,195,4,100,1012,4,SE,33.08,0,0
3/17/2012 16:00:00,1,,,,245,3,93,1012,4,SE,38,0,0
3/17/2012 17:00:00,1,,,,204,3,93,1013,4,SE,42.02,0,0
3/17/2012 18:00:00,1,,,,211,3,93,1014,4,SE,46.04,0,0
3/17/2012 19:00:00,1,,,,219,3,93,1015,4,SE,49.17,0,0
3/17/2012 20:00:00,1,,,,185,3,93,1016,4,SE,50.96,1.7,1.7
3/17/2012 21:00:00,1,,,,137,3,93,1017,4,SE,52.75,2.7,4.4
3/17/2012 22:00:00,1,,,,120,1,100,1018,1,SE,54.54,1.7,6.1
3/17/2012 23:00:00,1,,,,113,0,100,1020,0,cv,0.89,1.2,7.3
3/18/2012 00:00:00,1,,,,107,0,100,1021,0,cv,1.34,1.7,9
3/18/2012 01:00:00,1,,,,30,0,100,1022,0,NE,5.81,1.1,10.1
3/18/2012 02:00:00,1,,,,21,-1,100,1022,-1,NE,10.73,0,0
3/18/2012 03:00:00,1,,,,18,-2,92,1023,-1,NE,16.54,0,0
3/18/2012 04:00:00,1,,,,25,-4,80,1024,-1,NE,21.46,0,0
3/18/2012 05:00:00,1,,,,21,-5,74,1025,-1,NE,24.59,0,0
3/18/2012 06:00:00,1,,,,17,-5,74,1025,-1,NE,27.72,0,0
3/18/2012 07:00:00,1,,,,17,-5,74,1027,-1,NE,30.85,0,0
3/18/2012 08:00:00,1,,,,16,-7,63,1027,-1,NE,35.77,0,0
3/18/2012 09:00:00,1,,,,15,-7,59,1029,0,NE,39.79,0,0
3/18/2012 10:00:00,1,,,,15,-8,50,1029,1,NE,44.71,0,0
3/18/2012 11:00:00,1,,,,21,-8,47,1029,2,NE,48.73,0,0
3/18/2012 12:00:00,1,,,,26,-5,55,1029,3,cv,0.89,0,0
3/18/2012 13:00:00,1,,,,26,-4,55,1028,4,NE,1.79,0,0
3/18/2012 14:00:00,1,,,,39,-5,51,1027,4,cv,1.79,0,0
3/18/2012 15:00:00,1,,,,43,-5,48,1026,5,SE,3.13,0,0
3/18/2012 16:00:00,1,,,,39,-6,48,1027,4,cv,1.79,0,0
3/18/2012 17:00:00,1,,,,65,-6,48,1027,4,SE,3.13,0,0
3/18/2012 18:00:00,1,,,,76,-6,48,1027,4,SE,6.26,0,0
3/18/2012 19:00:00,1,,,,80,-5,55,1027,3,SE,10.28,0,0
3/18/2012 20:00:00,1,,,,86,-3,64,1027,3,NW,4.02,0,0
3/18/2012 21:00:00,1,,,,74,-3,64,1027,3,SE,1.79,0,0
3/18/2012 22:00:00,1,,,,68,-3,64,1028,3,SE,4.92,0,0
3/18/2012 23:00:00,1,,,,69,-3,64,1028,3,cv,0.89,0,0
3/19/2012 00:00:00,1,,,,64,-2,80,1028,1,SE,1.79,0,0
3/19/2012 01:00:00,1,,,,69,-2,80,1028,1,NE,1.79,0,0
3/19/2012 02:00:00,1,,,,75,-2,80,1028,1,NE,2.68,0,0
3/19/2012 03:00:00,1,,,,87,-1,86,1027,1,SE,0.89,0,0
3/19/2012 04:00:00,1,,,,100,-1,92,1027,0,NW,0.89,0,0
3/19/2012 05:00:00,1,,,,97,-2,86,1027,0,NW,1.78,0,0
3/19/2012 06:00:00,1,,,,102,-2,92,1027,-1,NE,0.89,0,0
3/19/2012 07:00:00,1,,,,76,-2,92,1027,-1,NE,1.78,0,0
3/19/2012 08:00:00,1,,,,66,-3,69,1028,2,NE,2.67,0,0
3/19/2012 09:00:00,1,,,,86,-2,64,1028,4,cv,0.89,0,0
3/19/2012 10:00:00,1,,,,114,-5,48,1028,5,cv,1.78,0,0
3/19/2012 11:00:00,1,,,,150,-7,38,1027,6,cv,3.57,0,0
3/19/2012 12:00:00,1,,,,143,-5,42,1026,7,cv,4.46,0,0
3/19/2012 13:00:00,1,,,,154,-3,52,1025,6,SE,1.79,0,0
3/19/2012 14:00:00,1,,,,128,-3,56,1024,5,SE,4.92,0,0
3/19/2012 15:00:00,1,,,,114,-3,56,1023,5,SE,8.05,0,0
3/19/2012 16:00:00,1,,,,101,-2,60,1023,5,SE,12.07,0,0
3/19/2012 17:00:00,1,,,,91,-2,60,1023,5,SE,16.09,0,0
3/19/2012 18:00:00,1,,,,100,-2,60,1023,5,SE,20.11,0,0
3/19/2012 19:00:00,1,,,,100,-2,64,1023,4,SE,23.24,0,0
3/19/2012 20:00:00,1,,,,100,-2,64,1023,4,cv,3.13,0,0
3/19/2012 21:00:00,1,,,,95,-2,64,1023,4,SE,3.13,0,0
3/19/2012 22:00:00,1,,,,106,-2,69,1024,3,SE,4.92,0,0
3/19/2012 23:00:00,1,,,,125,-2,69,1024,3,SE,8.05,0,0
3/20/2012 00:00:00,1,,,,137,-2,86,1024,0,cv,0.89,0,0
3/20/2012 01:00:00,1,,,,134,-2,92,1024,-1,SE,0.89,0,0
3/20/2012 02:00:00,1,,,,142,-2,100,1024,-2,NE,0.89,0,0
3/20/2012 03:00:00,1,,,,172,-1,100,1024,-1,cv,0.89,0,0
3/20/2012 04:00:00,1,,,,166,-1,100,1024,-1,cv,1.34,0,0
3/20/2012 05:00:00,1,,,,164,-2,92,1024,-1,NW,0.89,0,0
3/20/2012 06:00:00,1,,,,162,-3,92,1024,-2,NW,2.68,0,0
3/20/2012 07:00:00,1,,,,159,-2,92,1025,-1,NW,5.81,0,0
3/20/2012 08:00:00,1,,,,155,0,93,1026,1,NW,9.83,0,0
3/20/2012 09:00:00,1,,,,166,-1,69,1026,4,NW,12.96,0,0
3/20/2012 10:00:00,1,,,,158,-2,52,1026,7,NW,16.09,0,0
3/20/2012 11:00:00,1,,,,107,-4,42,1026,8,NW,19.22,0,0
3/20/2012 12:00:00,1,,,,101,-6,34,1025,9,NW,22.35,0,0
3/20/2012 13:00:00,1,,,,129,-7,27,1024,11,SE,1.79,0,0
3/20/2012 14:00:00,1,,,,143,-6,29,1023,11,SE,4.92,0,0
3/20/2012 15:00:00,1,,,,104,-4,34,1023,11,SE,8.94,0,0
3/20/2012 16:00:00,1,,,,90,-4,34,1022,11,SE,12.07,0,0
3/20/2012 17:00:00,1,,,,79,-4,37,1023,10,SE,16.09,0,0
3/20/2012 18:00:00,1,,,,82,-3,42,1023,9,SE,20.11,0,0
3/20/2012 19:00:00,1,,,,94,-3,52,1023,6,SE,23.24,0,0
3/20/2012 20:00:00,1,,,,126,-1,56,1023,7,SE,26.37,0,0
3/20/2012 21:00:00,1,,,,133,0,60,1023,7,SE,29.5,0,0
3/20/2012 22:00:00,1,,,,163,0,65,1023,6,SE,33.52,0,0
3/20/2012 23:00:00,1,,,,187,1,75,1023,5,SE,38.44,0,0
3/21/2012 00:00:00,1,,,,202,1,75,1023,5,SE,42.46,0,0
3/21/2012 01:00:00,1,,,,201,1,80,1024,4,SE,45.59,0,0
3/21/2012 02:00:00,1,,,,188,1,86,1023,3,SE,48.72,0,0
3/21/2012 03:00:00,1,,,,193,0,86,1022,2,SE,50.51,0,0
3/21/2012 04:00:00,1,,,,180,0,93,1022,1,SE,52.3,0,0
3/21/2012 05:00:00,1,,,,193,-1,86,1022,1,SE,54.09,0,0
3/21/2012 06:00:00,1,,,,217,-2,92,1022,-1,cv,0.45,0,0
3/21/2012 07:00:00,1,,,,252,-1,92,1021,0,SE,1.79,0,0
3/21/2012 08:00:00,1,,,,252,1,93,1022,2,NE,1.79,0,0
3/21/2012 09:00:00,1,,,,262,1,86,1022,3,SE,1.79,0,0
3/21/2012 10:00:00,1,,,,280,1,70,1021,6,cv,0.89,0,0
3/21/2012 11:00:00,1,,,,308,1,65,1021,7,cv,1.78,0,0
3/21/2012 12:00:00,1,,,,327,1,61,1020,8,cv,2.67,0,0
3/21/2012 13:00:00,1,,,,336,2,57,1018,10,cv,3.56,0,0
3/21/2012 14:00:00,1,,,,259,2,57,1018,10,NE,1.79,0,0
3/21/2012 15:00:00,1,,,,241,2,53,1017,11,NE,5.81,0,0
3/21/2012 16:00:00,1,,,,338,2,57,1017,10,NW,4.02,0,0
3/21/2012 17:00:00,1,,,,338,2,57,1017,10,NW,7.15,0,0
3/21/2012 18:00:00,1,,,,347,2,61,1017,9,NW,8.04,0,0
3/21/2012 19:00:00,1,,,,355,2,65,1017,8,NE,1.79,0,0
3/21/2012 20:00:00,1,,,,356,2,70,1017,7,NW,3.13,0,0
3/21/2012 21:00:00,1,,,,393,3,75,1018,7,cv,0.89,0,0
3/21/2012 22:00:00,1,,,,398,2,70,1019,7,NW,3.13,0,0
3/21/2012 23:00:00,1,,,,407,2,70,1019,7,cv,0.89,0,0
3/22/2012 00:00:00,1,,,,378,2,65,1019,8,NW,0.89,0,0
3/22/2012 01:00:00,1,,,,246,2,70,1020,7,NW,2.68,0,0
3/22/2012 02:00:00,1,,,,260,2,70,1020,7,cv,0.89,0,0
3/22/2012 03:00:00,1,,,,354,2,75,1019,6,NW,3.13,0,0
3/22/2012 04:00:00,1,,,,269,2,75,1020,6,cv,0.89,0,0
3/22/2012 05:00:00,1,,,,306,2,75,1021,6,cv,1.34,0,0
3/22/2012 06:00:00,1,,,,306,2,80,1022,5,NW,1.79,0,0
3/22/2012 07:00:00,1,,,,282,3,86,1023,5,SE,1.79,0,0
3/22/2012 08:00:00,1,,,,212,3,81,1024,6,SE,2.68,0,0
3/22/2012 09:00:00,1,,,,116,1,61,1024,8,SE,4.47,0,0
3/22/2012 10:00:00,1,,,,107,-1,49,1025,9,SE,8.49,0,0
3/22/2012 11:00:00,1,,,,94,-2,45,1024,9,SE,12.51,0,0
3/22/2012 12:00:00,1,,,,77,-2,40,1024,11,SE,16.53,0,0
3/22/2012 13:00:00,1,,,,78,-5,32,1022,11,cv,4.92,0,0
3/22/2012 14:00:00,1,,,,64,-6,29,1022,11,SE,4.02,0,0
3/22/2012 15:00:00,1,,,,69,-6,27,1021,12,SE,8.04,0,0
3/22/2012 16:00:00,1,,,,107,-6,29,1020,11,SE,12.06,0,0
3/22/2012 17:00:00,1,,,,106,-7,29,1020,10,SE,16.08,0,0
3/22/2012 18:00:00,1,,,,91,-2,45,1020,9,SE,21,0,0
3/22/2012 19:00:00,1,,,,71,-1,49,1020,9,SE,25.92,0,0
