Date,season,PM_Taiyuanjie,PM_US Post,PM_Xiaoheyan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
8/25/2013 04:00:00,2,50,47,36,16,93.84,1008,17,cv,0,0,0
8/25/2013 05:00:00,2,42,39,41,16,88.11,1009,18,SE,2,0,0
8/25/2013 06:00:00,2,48,62,62,17,93.89,1009,18,SE,5,0,0
8/25/2013 07:00:00,2,60,72,55,18,88.28,1009,20,SE,7,0,0
8/25/2013 08:00:00,2,71,74,45,19,73.67,1009,24,SE,9,0,0
8/25/2013 09:00:00,2,69,70,46,19,65.41,1009,26,cv,2,0,0
8/25/2013 10:00:00,2,60,46,48,19,58.17,1008,28,SW,1,0,0
8/25/2013 11:00:00,2,47,32,41,17,48.42,1008,29,SW,3,0,0
8/25/2013 12:00:00,2,32,17,36,16,42.9,1007,30,SW,5,0,0
8/25/2013 13:00:00,2,31,35,30,15,38.01,1007,31,SW,7,0,0
8/25/2013 14:00:00,2,39,37,30,16,38.29,1006,32,SW,9,0,0
8/25/2013 15:00:00,2,39,30,34,15,38.01,1005,31,SW,11,0,0
8/25/2013 16:00:00,2,31,13,26,14,35.63,1005,31,SW,13,0,0
8/25/2013 17:00:00,2,28,33,25,16,42.9,1004,30,SW,15,0,0
8/25/2013 18:00:00,2,36,42,24,17,51.31,1004,28,SW,16,0,0
8/25/2013 19:00:00,2,36,36,24,17,64.98,1004,24,SW,17,0,0
8/25/2013 20:00:00,2,45,46,33,18,69.2,1004,24,SE,3,0,0
8/25/2013 21:00:00,2,58,57,29,20,83.25,1004,23,SE,5,0,0
8/25/2013 22:00:00,2,57,37,38,19,83.13,1004,22,SE,8,0,0
8/25/2013 23:00:00,2,32,12,35,19,73.67,1005,24,NW,5,0,0
8/26/2013 00:00:00,2,6,7,13,15,68.61,1006,21,NE,5,0,0
8/26/2013 01:00:00,2,5,3,13,16,77.79,1006,20,SW,2,0.2,0.2
8/26/2013 02:00:00,2,4,10,12,17,88.2,1005,19,NE,2,0.1,0.3
8/26/2013 03:00:00,2,5,7,14,17,88.2,1005,19,NE,4,0,0
8/26/2013 04:00:00,2,12,24,17,17,88.2,1005,19,NW,2,0,0
8/26/2013 05:00:00,2,13,15,19,17,88.2,1006,19,SW,2,0,0
8/26/2013 06:00:00,2,11,17,15,17,88.2,1007,19,NW,2,0,0
8/26/2013 07:00:00,2,13,11,14,17,82.89,1007,20,NW,4,0,0
8/26/2013 08:00:00,2,17,25,14,17,77.94,1007,21,NW,7,0,0
8/26/2013 09:00:00,2,23,24,18,18,83.01,1008,21,NW,9,0,0
8/26/2013 10:00:00,2,25,33,22,17,77.94,1008,21,NE,4,0,0
8/26/2013 11:00:00,2,25,26,22,17,82.89,1008,20,NW,4,0,0
8/26/2013 12:00:00,2,32,18,20,17,88.2,1008,19,NW,8,0,0
8/26/2013 13:00:00,2,25,11,16,17,82.89,1008,20,NW,12,0,0
8/26/2013 14:00:00,2,25,11,16,16,73.14,1008,21,NW,16,0,0
8/26/2013 15:00:00,2,17,14,18,17,77.94,1007,21,NW,20,0,0
8/26/2013 16:00:00,2,23,16,20,17,77.94,1007,21,NW,23,0,0
8/26/2013 17:00:00,2,10,4,16,17,77.94,1007,21,NW,25,0,0
8/26/2013 18:00:00,2,18,8,19,16,77.79,1007,20,NE,2,0,0
8/26/2013 19:00:00,2,18,15,17,15,82.65,1008,18,NE,5,0,0
8/26/2013 20:00:00,2,18,14,17,15,82.65,1008,18,NE,7,0,0
8/26/2013 21:00:00,2,21,16,17,15,88.02,1008,17,NE,8,0,0
8/26/2013 22:00:00,2,23,21,22,14,87.93,1008,16,cv,1,0,0
8/26/2013 23:00:00,2,24,21,22,15,100,1008,15,SE,1,0,0
8/27/2013 00:00:00,2,24,23,22,14,93.75,1008,15,SE,2,0,0
8/27/2013 01:00:00,2,24,22,58,14,100,1009,14,NE,2,0,0
8/27/2013 02:00:00,2,20,17,45,14,93.75,1008,15,cv,1,0,0
8/27/2013 03:00:00,2,20,47,32,13,93.7,1008,14,cv,1,0,0
8/27/2013 04:00:00,2,32,47,33,13,93.7,1008,14,cv,1,0,0
8/27/2013 05:00:00,2,51,45,40,13,93.7,1009,14,cv,1,0,0
8/27/2013 06:00:00,2,74,74,51,13,100,1010,13,cv,2,0,0
8/27/2013 07:00:00,2,59,86,,16,100,1010,16,NE,2,0,0
8/27/2013 08:00:00,2,39,182,,17,93.89,1010,18,NE,5,0,0
8/27/2013 09:00:00,2,60,162,77,17,82.89,1010,20,NE,7,0,0
8/27/2013 10:00:00,2,31,49,51,17,73.32,1010,22,NE,9,0,0
8/27/2013 11:00:00,2,31,16,51,15,60.74,1010,23,NE,12,,
8/27/2013 12:00:00,2,12,21,20,13,50.24,1010,24,NE,15,0,0
8/27/2013 13:00:00,2,11,12,15,13,50.24,1009,24,SE,3,0,0
8/27/2013 14:00:00,2,9,,16,11,41.49,1009,25,NE,4,0,0
8/27/2013 15:00:00,2,11,23,19,9,34.21,1008,26,NE,9,0,0
8/27/2013 16:00:00,2,,29,,10,38.82,1008,25,NE,13,0,0
8/27/2013 17:00:00,2,28,29,22,12,44.33,1008,25,NE,16,0,0
8/27/2013 18:00:00,2,17,23,24,13,50.24,1008,24,NE,20,0,0
8/27/2013 19:00:00,2,21,30,36,13,60.27,1008,21,NE,23,0,0
8/27/2013 20:00:00,2,21,39,36,14,68.4,1009,20,NE,26,0,0
8/27/2013 21:00:00,2,38,43,45,15,77.64,1008,19,NE,27,0,0
8/27/2013 22:00:00,2,34,42,38,14,72.78,1008,19,SE,1,0,0
8/27/2013 23:00:00,2,30,29,28,15,82.65,1008,18,SE,3,0,0
8/28/2013 00:00:00,2,22,23,31,14,77.48,1007,18,SE,6,0,0
8/28/2013 01:00:00,2,25,26,35,14,77.48,1007,18,SE,8,0,0
8/28/2013 02:00:00,2,22,17,29,14,82.52,1007,17,SE,10,0,0
8/28/2013 03:00:00,2,22,21,26,15,82.65,1006,18,SE,13,0,0
8/28/2013 04:00:00,2,22,20,26,15,82.65,1006,18,SE,15,0,0
8/28/2013 05:00:00,2,27,29,21,15,77.64,1006,19,SE,18,0,0
8/28/2013 06:00:00,2,28,17,21,15,77.64,1006,19,SE,20,0,0
8/28/2013 07:00:00,2,31,33,23,15,77.64,1005,19,SE,22,0,0
8/28/2013 08:00:00,2,41,43,25,17,82.89,1006,20,SE,23,0.1,0.1
8/28/2013 09:00:00,2,41,46,25,18,88.28,1006,20,cv,0,0.3,0.4
8/28/2013 10:00:00,2,57,55,25,18,88.28,1006,20,SE,2,0.6,1
8/28/2013 11:00:00,2,48,56,26,18,88.28,1006,20,SE,4,0.7,1.7
8/28/2013 12:00:00,2,48,38,26,19,93.98,1005,20,SE,5,1.4,3.1
8/28/2013 13:00:00,2,,51,,19,93.98,1005,20,SW,2,0.7,3.8
8/28/2013 14:00:00,2,47,64,29,19,93.98,1005,20,SW,4,1.9,5.7
8/28/2013 15:00:00,2,46,60,30,19,100,1004,19,SE,3,0.6,6.3
8/28/2013 16:00:00,2,33,34,25,19,100,1003,19,SE,7,0.3,6.6
8/28/2013 17:00:00,2,28,34,23,19,100,1002,19,SE,12,0.4,7
8/28/2013 18:00:00,2,24,31,20,19,100,1002,19,SE,15,1.7,8.7
8/28/2013 19:00:00,2,24,31,20,18,93.94,1001,19,SE,19,1.2,9.9
8/28/2013 20:00:00,2,26,29,18,18,93.94,1002,19,SE,21,0.2,10.1
8/28/2013 21:00:00,2,26,16,17,18,93.94,1000,19,SE,24,0.2,10.3
8/28/2013 22:00:00,2,18,31,17,18,93.94,1000,19,SE,27,1.9,12.2
8/28/2013 23:00:00,2,17,17,18,18,93.94,999,19,NE,3,0.1,12.3
8/29/2013 00:00:00,2,21,19,19,18,93.94,998,19,SE,2,0.2,12.5
8/29/2013 01:00:00,2,32,25,21,18,93.94,998,19,NE,2,0.1,12.6
8/29/2013 02:00:00,2,22,19,23,18,93.94,996,19,NE,5,0,0
8/29/2013 03:00:00,2,27,38,38,18,93.94,996,19,NE,8,0,0
8/29/2013 04:00:00,2,40,45,39,18,93.94,996,19,NE,10,0,0
8/29/2013 05:00:00,2,43,66,32,18,93.94,996,19,NE,12,0,0
8/29/2013 06:00:00,2,50,53,41,19,100,996,19,NE,14,0,0
8/29/2013 07:00:00,2,50,54,41,19,100,997,19,NW,1,0,0
8/29/2013 08:00:00,2,40,39,39,19,93.98,998,20,NW,3,0,0
8/29/2013 09:00:00,2,38,51,36,20,94.03,998,21,NW,6,0,0
8/29/2013 10:00:00,2,41,46,35,19,88.37,998,21,NW,9,0,0
8/29/2013 11:00:00,2,41,55,35,19,88.37,998,21,NW,12,0,0
8/29/2013 12:00:00,2,42,15,37,19,88.37,999,21,NW,15,0,0
8/29/2013 13:00:00,2,8,15,18,18,93.94,999,19,NW,19,0.1,0.1
8/29/2013 14:00:00,2,6,16,12,18,93.94,1000,19,NW,24,0,0
8/29/2013 15:00:00,2,6,8,12,17,88.2,1001,19,NW,29,0,0
8/29/2013 16:00:00,2,7,5,13,17,93.89,1001,18,NW,34,0,0
8/29/2013 17:00:00,2,8,16,16,15,82.65,1002,18,NW,40,0,0
8/29/2013 18:00:00,2,14,14,15,15,82.65,1003,18,NW,46,0,0
8/29/2013 19:00:00,2,14,17,15,14,77.48,1004,18,NE,8,0,0
8/29/2013 20:00:00,2,10,17,17,14,82.52,1005,17,NW,6,0,0
8/29/2013 21:00:00,2,8,15,19,13,77.32,1005,17,NW,12,0,0
8/29/2013 22:00:00,2,7,9,14,13,77.32,1006,17,NW,17,0,0
8/29/2013 23:00:00,2,7,7,20,13,82.4,1006,16,NW,21,0,0
8/30/2013 00:00:00,2,7,6,26,12,82.27,1006,15,NW,24,0,0
8/30/2013 01:00:00,2,6,6,22,12,82.27,1007,15,NW,27,0,0
8/30/2013 02:00:00,2,7,7,23,12,87.75,1007,14,NW,31,0,0
8/30/2013 03:00:00,2,7,8,23,11,87.66,1007,13,NW,35,0,0
8/30/2013 04:00:00,2,8,11,26,11,87.66,1007,13,NW,40,0,0
8/30/2013 05:00:00,2,11,14,15,11,93.6,1008,12,NW,44,0,0
8/30/2013 06:00:00,2,11,17,15,11,87.66,1009,13,NW,48,0,0
8/30/2013 07:00:00,2,18,26,17,12,87.75,1009,14,NE,4,0,0
8/30/2013 08:00:00,2,18,12,15,11,72.23,1009,16,NE,9,0,0
8/30/2013 09:00:00,2,18,13,15,11,63.64,1010,18,NE,15,0,0
8/30/2013 10:00:00,2,6,20,12,11,56.19,1009,20,NW,6,0,0
8/30/2013 11:00:00,2,6,15,12,10,49.42,1009,21,NW,13,0,0
8/30/2013 12:00:00,2,6,10,12,9,43.47,1009,22,NW,20,0,0
8/30/2013 13:00:00,2,6,8,12,8,40.63,1008,22,NW,28,0,0
8/30/2013 14:00:00,2,3,,8,8,38.24,1008,23,NW,34,0,0
8/30/2013 15:00:00,2,3,11,8,8,38.24,1008,23,NW,40,0,0
8/30/2013 16:00:00,2,3,7,8,8,40.63,1008,22,NE,6,0,0
8/30/2013 17:00:00,2,9,7,9,8,40.63,1008,22,NE,11,0,0
8/30/2013 18:00:00,2,19,19,13,9,49.15,1008,20,NE,14,0,0
8/30/2013 19:00:00,2,20,26,30,10,59.54,1009,18,NE,16,0,0
8/30/2013 20:00:00,2,27,34,34,11,72.23,1009,16,cv,0,0,0
8/30/2013 21:00:00,2,26,39,39,12,82.27,1009,15,SE,2,0,0
8/30/2013 22:00:00,2,42,40,52,11,82.14,1009,14,SE,4,0,0
8/30/2013 23:00:00,2,67,43,42,11,87.66,1009,13,cv,1,0,0
8/31/2013 00:00:00,2,43,55,39,10,87.57,1009,12,SE,1,0,0
8/31/2013 01:00:00,2,49,36,33,10,93.55,1009,11,SE,3,0,0
8/31/2013 02:00:00,2,35,27,35,10,93.55,1009,11,cv,1,0,0
8/31/2013 03:00:00,2,35,24,35,9,93.5,1009,10,cv,2,0,0
8/31/2013 04:00:00,2,36,22,36,10,93.55,1009,11,SE,2,0,0
8/31/2013 05:00:00,2,41,27,34,10,93.55,1009,11,SE,4,0,0
8/31/2013 06:00:00,2,48,28,33,11,93.6,1009,12,SE,5,0,0
8/31/2013 07:00:00,2,48,79,35,12,87.75,1010,14,cv,1,0,0
8/31/2013 08:00:00,2,,113,35,13,77.32,1010,17,SW,2,0,0
8/31/2013 09:00:00,2,66,65,76,13,72.6,1011,18,SW,5,0,0
8/31/2013 10:00:00,2,46,51,51,13,64.09,1011,20,NW,2,0,0
8/31/2013 11:00:00,2,16,23,26,11,49.7,1010,22,NE,5,0,0
8/31/2013 12:00:00,2,16,10,26,11,46.78,1010,23,NW,5,0,0
8/31/2013 13:00:00,2,3,8,11,10,43.76,1010,23,NE,4,0,0
8/31/2013 14:00:00,2,3,3,11,10,41.2,1010,24,NW,4,0,0
8/31/2013 15:00:00,2,3,2,10,9,40.92,1010,23,NW,8,0,0
8/31/2013 16:00:00,2,3,5,9,8,38.24,1010,23,NW,13,0,0
8/31/2013 17:00:00,2,3,4,11,8,40.63,1011,22,NW,16,0,0
8/31/2013 18:00:00,2,3,7,11,10,55.93,1011,19,NE,4,0,0
8/31/2013 19:00:00,2,13,19,23,10,63.41,1012,17,NE,6,0,0
8/31/2013 20:00:00,2,20,27,26,10,63.41,1012,17,SE,2,0,0
8/31/2013 21:00:00,2,20,23,44,10,67.57,1012,16,NE,2,0,0
8/31/2013 22:00:00,2,15,40,63,12,87.75,1012,14,NE,3,0,0
8/31/2013 23:00:00,2,16,29,39,11,82.14,1013,14,cv,0,0,0
9/1/2013 00:00:00,3,59,24,32,12,93.65,1013,13,cv,1,0,0
9/1/2013 01:00:00,3,46,31,27,11,87.66,1013,13,cv,2,0,0
9/1/2013 02:00:00,3,36,48,40,11,93.6,1013,12,SW,2,0,0
9/1/2013 03:00:00,3,44,63,53,12,93.65,1013,13,SE,2,0,0
9/1/2013 04:00:00,3,65,50,39,12,93.65,1013,13,SE,3,0,0
9/1/2013 05:00:00,3,37,28,30,12,93.65,1013,13,SE,5,0,0
9/1/2013 06:00:00,3,39,35,31,12,93.65,1014,13,SE,8,0,0
9/1/2013 07:00:00,3,39,35,31,13,87.84,1014,15,SE,10,0,0
9/1/2013 08:00:00,3,37,43,35,13,77.32,1014,17,cv,1,0,0
9/1/2013 09:00:00,3,19,22,21,14,64.32,1014,21,cv,2,0,0
9/1/2013 10:00:00,3,26,35,19,14,60.51,1014,22,SW,2,0,0
9/1/2013 11:00:00,3,26,38,19,12,49.97,1014,23,SW,5,0,0
9/1/2013 12:00:00,3,19,26,22,12,47.05,1013,24,SW,8,0,0
9/1/2013 13:00:00,3,9,16,14,12,49.97,1013,23,SW,12,0,0
9/1/2013 14:00:00,3,6,17,12,9,36.29,1012,25,SW,17,0,0
9/1/2013 15:00:00,3,3,,10,9,38.53,1012,24,SW,22,0,0
9/1/2013 16:00:00,3,3,4,11,9,40.92,1013,23,NW,6,0,0
9/1/2013 17:00:00,3,9,12,13,9,43.47,1013,22,NW,12,0,0
9/1/2013 18:00:00,3,9,15,13,9,49.15,1014,20,NW,16,0,0
9/1/2013 19:00:00,3,14,12,14,10,59.54,1015,18,NW,20,0,0
9/1/2013 20:00:00,3,10,15,12,10,63.41,1016,17,NE,3,0,0
9/1/2013 21:00:00,3,11,7,16,11,77.01,1016,15,NE,5,0,0
9/1/2013 22:00:00,3,11,28,17,10,67.57,1016,16,NE,6,0,0
9/1/2013 23:00:00,3,13,20,20,11,82.14,1016,14,NE,8,0,0
9/2/2013 00:00:00,3,16,21,20,11,93.6,1017,12,SW,1,0,0
9/2/2013 01:00:00,3,33,17,28,11,93.6,1017,12,cv,1,0,0
9/2/2013 02:00:00,3,31,32,40,11,93.6,1017,12,SE,2,0,0
9/2/2013 03:00:00,3,55,38,28,10,93.55,1016,11,cv,0,0,0
9/2/2013 04:00:00,3,44,47,35,9,93.5,1016,10,cv,1,0,0
9/2/2013 05:00:00,3,27,55,40,10,100,1017,10,cv,2,0,0
9/2/2013 06:00:00,3,53,47,33,10,93.55,1017,11,SE,2,0,0
9/2/2013 07:00:00,3,54,56,37,13,93.7,1017,14,SE,4,0,0
9/2/2013 08:00:00,3,35,48,35,14,87.93,1018,16,SE,6,0,0
9/2/2013 09:00:00,3,33,32,26,13,68.2,1018,19,SW,1,0,0
9/2/2013 10:00:00,3,36,41,20,11,56.19,1017,20,cv,1,0,0
9/2/2013 11:00:00,3,28,25,16,9,43.47,1016,22,SE,1,0,0
9/2/2013 12:00:00,3,28,30,14,9,43.47,1016,22,cv,1,0,0
9/2/2013 13:00:00,3,28,26,14,9,40.92,1015,23,cv,3,0.3,0.3
9/2/2013 14:00:00,3,26,24,20,8,40.63,1014,22,NE,2,0.5,0.8
9/2/2013 15:00:00,3,15,26,19,11,52.83,1014,21,SE,4,0,0
9/2/2013 16:00:00,3,15,29,23,11,49.7,1014,22,SE,7,10.5,10.5
9/2/2013 17:00:00,3,15,20,23,11,52.83,1014,21,SE,10,13.3,23.8
9/2/2013 18:00:00,3,16,29,18,12,82.27,1016,15,SW,4,0,0
9/2/2013 19:00:00,3,17,17,15,12,82.27,1015,15,SE,3,0,0
9/2/2013 20:00:00,3,13,30,25,12,93.65,1016,13,SW,2,0,0
9/2/2013 21:00:00,3,25,27,27,12,93.65,1016,13,cv,1,0,0
9/2/2013 22:00:00,3,25,26,27,12,100,1016,12,NE,2,0,0
9/2/2013 23:00:00,3,24,36,33,11,87.66,1016,13,SE,2,0,0
9/3/2013 00:00:00,3,24,40,33,11,87.66,1016,13,SE,3,0,0
9/3/2013 01:00:00,3,32,36,28,11,87.66,1016,13,NE,2,0,0
9/3/2013 02:00:00,3,34,40,26,10,93.55,1016,11,NE,4,0,0
9/3/2013 03:00:00,3,36,40,25,10,87.57,1016,12,NE,6,0,0
9/3/2013 04:00:00,3,72,66,40,10,93.55,1016,11,NE,8,0,0
9/3/2013 05:00:00,3,72,86,55,10,93.55,1017,11,NE,10,0.1,0.1
9/3/2013 06:00:00,3,81,93,49,10,93.55,1017,11,NE,12,0,0
9/3/2013 07:00:00,3,58,90,57,12,93.65,1018,13,NE,15,0,0
9/3/2013 08:00:00,3,43,59,48,13,82.4,1018,16,NE,17,0,0
9/3/2013 09:00:00,3,38,50,33,13,72.6,1018,18,NE,19,0,0
9/3/2013 10:00:00,3,38,33,33,13,68.2,1018,19,NE,22,0,0
9/3/2013 11:00:00,3,11,19,17,10,49.42,1017,21,NW,3,0,0
9/3/2013 12:00:00,3,11,16,17,10,49.42,1017,21,NE,3,0,0
9/3/2013 13:00:00,3,8,8,18,10,46.49,1016,22,NW,3,0,0
9/3/2013 14:00:00,3,3,10,12,10,43.76,1016,23,NW,6,0,0
9/3/2013 15:00:00,3,6,12,13,9,43.47,1016,22,NE,3,0,0
9/3/2013 16:00:00,3,6,15,14,9,43.47,1016,22,NE,8,0,0
9/3/2013 17:00:00,3,9,8,14,10,52.56,1016,20,NE,11,0,0
9/3/2013 18:00:00,3,17,16,16,10,55.93,1016,19,NE,13,0,0
9/3/2013 19:00:00,3,26,17,21,11,67.78,1016,17,cv,1,0,0
9/3/2013 20:00:00,3,23,37,41,12,82.27,1016,15,cv,2,0,0
9/3/2013 21:00:00,3,32,32,54,11,82.14,1016,14,cv,2,0,0
9/3/2013 22:00:00,3,39,53,49,11,87.66,1017,13,SE,1,0,0
9/3/2013 23:00:00,3,59,42,49,11,93.6,1017,12,SE,2,0,0
9/4/2013 00:00:00,3,51,60,,11,93.6,1017,12,SE,4,0,0
9/4/2013 01:00:00,3,67,50,62,11,93.6,1016,12,SE,5,0,0
9/4/2013 02:00:00,3,64,50,51,9,93.5,1016,10,cv,0,0,0
9/4/2013 03:00:00,3,70,48,51,10,93.55,1016,11,NE,1,0,0
9/4/2013 04:00:00,3,70,65,53,8,93.45,1016,9,cv,1,0,0
9/4/2013 05:00:00,3,70,71,53,9,93.5,1017,10,cv,2,0,0
9/4/2013 06:00:00,3,,94,81,11,100,1017,11,SE,1,0,0
9/4/2013 07:00:00,3,,103,81,12,93.65,1017,13,NE,3,0,0
9/4/2013 08:00:00,3,118,112,,13,77.32,1017,17,cv,1,0,0
9/4/2013 09:00:00,3,118,94,,13,68.2,1017,19,NE,2,0,0
9/4/2013 10:00:00,3,71,32,,13,60.27,1017,21,NW,2,0,0
9/4/2013 11:00:00,3,17,26,35,11,49.7,1016,22,NE,4,0,0
9/4/2013 12:00:00,3,21,20,19,10,46.49,1016,22,NE,7,0,0
9/4/2013 13:00:00,3,12,19,17,10,41.2,1015,24,NE,9,0,0
9/4/2013 14:00:00,3,10,16,18,9,38.53,1015,24,NE,11,0,0
9/4/2013 15:00:00,3,13,27,20,10,41.2,1015,24,NE,14,0,0
9/4/2013 16:00:00,3,13,24,20,10,41.2,1014,24,NE,18,0,0
9/4/2013 17:00:00,3,17,23,20,10,43.76,1014,23,NW,2,0,0
9/4/2013 18:00:00,3,17,32,20,11,52.83,1015,21,NW,4,0,0
9/4/2013 19:00:00,3,27,29,26,11,63.64,1015,18,NE,1,0,0
9/4/2013 20:00:00,3,31,32,30,12,77.17,1016,16,NE,2,0,0
9/4/2013 21:00:00,3,39,42,41,13,87.84,1016,15,cv,0,0,0
9/4/2013 22:00:00,3,58,68,65,13,87.84,1016,15,SE,2,0,0
9/4/2013 23:00:00,3,59,55,48,12,87.75,1016,14,SE,3,0,0
9/5/2013 00:00:00,3,75,90,59,11,87.66,1016,13,NE,2,0,0
9/5/2013 01:00:00,3,111,95,54,12,93.65,1015,13,NE,4,0,0
9/5/2013 02:00:00,3,98,82,52,12,93.65,1016,13,NE,7,0,0
9/5/2013 03:00:00,3,83,61,47,11,87.66,1015,13,NE,9,0,0
9/5/2013 04:00:00,3,71,72,49,11,93.6,1016,12,NE,12,0,0
9/5/2013 05:00:00,3,59,71,38,10,93.55,1016,11,NE,15,0,0
9/5/2013 06:00:00,3,59,76,38,11,93.6,1016,12,NE,18,0,0
9/5/2013 07:00:00,3,44,74,51,12,87.75,1016,14,NE,21,0,0
9/5/2013 08:00:00,3,41,56,49,13,77.32,1016,17,NE,24,0,0
9/5/2013 09:00:00,3,36,58,45,13,68.2,1017,19,SE,2,0,0
9/5/2013 10:00:00,3,35,42,39,15,68.61,1016,21,NE,2,0,0
9/5/2013 11:00:00,3,35,54,39,15,64.54,1016,22,cv,1,0,0
9/5/2013 12:00:00,3,19,24,24,12,47.05,1016,24,SE,1,0,0
9/5/2013 13:00:00,3,13,27,18,11,41.49,1015,25,SE,5,0,0
9/5/2013 14:00:00,3,11,20,18,11,44.04,1015,24,SW,3,0,0
9/5/2013 15:00:00,3,11,16,17,12,47.05,1015,24,SE,2,0,0
9/5/2013 16:00:00,3,9,23,18,12,49.97,1015,23,SE,3,0,0
9/5/2013 17:00:00,3,13,30,24,13,56.69,1015,22,SE,4,0,0
9/5/2013 18:00:00,3,16,38,27,13,60.27,1015,21,SE,6,0,0
9/5/2013 19:00:00,3,16,36,27,14,68.4,1016,20,SE,8,0,0
9/5/2013 20:00:00,3,25,39,25,14,68.4,1016,20,SE,10,0,0
9/5/2013 21:00:00,3,22,33,27,14,72.78,1016,19,SE,12,0,0
9/5/2013 22:00:00,3,23,23,31,14,72.78,1016,19,SE,14,0,0
9/5/2013 23:00:00,3,19,25,27,15,77.64,1016,19,SE,16,0,0
9/6/2013 00:00:00,3,22,27,34,15,82.65,1016,18,SE,18,0,0
9/6/2013 01:00:00,3,22,30,27,15,82.65,1016,18,SE,20,0,0
9/6/2013 02:00:00,3,22,29,25,15,82.65,1017,18,SE,21,0,0
9/6/2013 03:00:00,3,23,19,23,15,88.02,1017,17,cv,0,0.3,0.3
9/6/2013 04:00:00,3,27,26,27,16,93.84,1016,17,SE,2,0,0
9/6/2013 05:00:00,3,40,46,49,15,88.02,1017,17,SE,5,0.1,0.1
9/6/2013 06:00:00,3,61,49,51,15,88.02,1017,17,SE,7,0.7,0.8
9/6/2013 07:00:00,3,47,36,33,15,93.8,1017,16,SE,8,1.9,2.7
9/6/2013 08:00:00,3,40,39,39,16,93.84,1017,17,NE,2,0.4,3.1
9/6/2013 09:00:00,3,40,48,39,16,93.84,1017,17,SE,2,0.1,3.2
9/6/2013 10:00:00,3,51,44,35,18,93.94,1017,19,NE,2,0,0
9/6/2013 11:00:00,3,54,55,46,18,83.01,1016,21,NE,4,0.1,0.1
9/6/2013 12:00:00,3,54,77,46,16,73.14,1016,21,SE,5,2.4,2.5
9/6/2013 13:00:00,3,28,32,20,17,77.94,1016,21,SW,3,0,0
9/6/2013 14:00:00,3,31,37,20,17,73.32,1015,22,SW,7,0,0
9/6/2013 15:00:00,3,19,36,21,17,82.89,1015,20,SW,10,1.7,1.7
9/6/2013 16:00:00,3,15,33,20,16,88.11,1015,18,SE,4,3.8,5.5
9/6/2013 17:00:00,3,14,32,22,16,88.11,1015,18,SE,5,2.3,7.8
9/6/2013 18:00:00,3,17,37,36,16,82.77,1015,19,SE,8,0,0
9/6/2013 19:00:00,3,17,44,36,16,93.84,1016,17,SE,10,0,0
9/6/2013 20:00:00,3,32,43,34,14,93.75,1016,15,SE,11,0,0
9/6/2013 21:00:00,3,38,47,33,15,93.8,1016,16,SE,13,0.1,0.1
9/6/2013 22:00:00,3,44,48,31,14,93.75,1016,15,SE,15,0,0
9/6/2013 23:00:00,3,44,42,29,14,93.75,1016,15,SE,16,0,0
9/7/2013 00:00:00,3,44,44,33,13,93.7,1016,14,cv,1,0,0
9/7/2013 01:00:00,3,53,48,37,14,93.75,1016,15,SE,2,0,0
9/7/2013 02:00:00,3,47,47,32,14,93.75,1016,15,NW,2,0,0
9/7/2013 03:00:00,3,40,40,36,14,93.75,1016,15,NE,2,0,0
9/7/2013 04:00:00,3,49,44,34,14,93.75,1016,15,SE,1,0,0
9/7/2013 05:00:00,3,73,58,39,14,93.75,1016,15,SE,3,0,0
9/7/2013 06:00:00,3,73,73,52,14,93.75,1016,15,SW,2,0,0
9/7/2013 07:00:00,3,139,128,74,16,100,1016,16,SE,2,0,0
9/7/2013 08:00:00,3,151,133,90,17,93.89,1017,18,SW,2,0,0
9/7/2013 09:00:00,3,152,134,86,17,88.2,1017,19,SW,5,0,0
9/7/2013 10:00:00,3,130,106,96,17,82.89,1017,20,SW,8,0,0
9/7/2013 11:00:00,3,130,96,96,17,77.94,1017,21,SW,11,0,0
9/7/2013 12:00:00,3,130,65,96,15,64.54,1017,22,SW,14,0,0
9/7/2013 13:00:00,3,20,36,31,16,64.76,1016,23,NW,3,0,0
9/7/2013 14:00:00,3,24,44,28,14,53.62,1016,24,SW,2,0,0
9/7/2013 15:00:00,3,19,35,30,13,50.24,1015,24,SW,5,0,0
9/7/2013 16:00:00,3,19,32,30,13,53.36,1016,23,SW,8,0,0
9/7/2013 17:00:00,3,12,29,23,13,56.69,1016,22,NW,2,0,0
9/7/2013 18:00:00,3,12,42,23,15,77.64,1016,19,SW,2,0,0
9/7/2013 19:00:00,3,16,52,21,15,82.65,1016,18,cv,0,0,0
9/7/2013 20:00:00,3,27,64,24,15,88.02,1017,17,SW,1,0,0
9/7/2013 21:00:00,3,43,71,79,14,87.93,1017,16,SE,2,0,0
9/7/2013 22:00:00,3,60,90,81,14,87.93,1017,16,SE,4,0,0
9/7/2013 23:00:00,3,80,94,61,14,93.75,1017,15,SE,6,0,0
9/8/2013 00:00:00,3,80,85,61,14,93.75,1017,15,SE,8,0,0
9/8/2013 01:00:00,3,77,70,43,14,93.75,1017,15,SE,10,0,0
9/8/2013 02:00:00,3,81,62,37,13,93.7,1017,14,SE,12,0,0
9/8/2013 03:00:00,3,55,49,40,13,93.7,1018,14,SE,14,0,0
9/8/2013 04:00:00,3,53,61,62,13,93.7,1018,14,SE,17,0,0
