Date,season,PM_Jingan,PM_US Post,PM_Xuhui,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
4/19/2013 02:00:00,1,21,32,23,4,66.27,1018,10,NE,144,0,0
4/19/2013 03:00:00,1,18,27,17,3,61.76,1018,10,NE,151,0,0
4/19/2013 04:00:00,1,16,21,19,3,61.76,1018,10,NE,158,0,0
4/19/2013 05:00:00,1,15,22,15,3,61.76,1018,10,NE,165,0,0
4/19/2013 06:00:00,1,,22,,3,61.76,1019,10,NE,171,0,0
4/19/2013 07:00:00,1,18,24,18,3,57.77,1019,11,NE,176,0,0
4/19/2013 08:00:00,1,19,28,23,3,54.08,1019,12,NE,182,0,0
4/19/2013 09:00:00,1,,27,29,3,50.65,1019,13,NE,187,0,0
4/19/2013 10:00:00,1,28,29,41,2,44.2,1018,14,NE,191,0,0
4/19/2013 11:00:00,1,,31,,1,41.14,1017,14,NE,195,0,0
4/19/2013 12:00:00,1,26,25,50,1,36.17,1017,16,NE,199,0,0
4/19/2013 13:00:00,1,30,27,34,1,38.56,1016,15,NE,204,0,0
4/19/2013 14:00:00,1,25,27,31,0,33.65,1016,16,NE,208,0,0
4/19/2013 15:00:00,1,29,31,27,0,35.87,1015,15,NE,214,0,0
4/19/2013 16:00:00,1,31,25,26,-2,30.98,1015,15,NE,219,0,0
4/19/2013 17:00:00,1,29,30,29,-1,33.35,1015,15,NE,223,0,0
4/19/2013 18:00:00,1,28,30,27,1,41.14,1015,14,NE,228,0,0
4/19/2013 19:00:00,1,27,27,26,2,47.17,1015,13,NE,233,0,0
4/19/2013 20:00:00,1,31,33,26,4,58.03,1015,12,NE,238,0,0
4/19/2013 21:00:00,1,29,32,25,5,62.24,1015,12,NE,243,0,0
4/19/2013 22:00:00,1,31,38,32,7,71.47,1014,12,NE,248,0,0
4/19/2013 23:00:00,1,33,36,32,8,76.52,1014,12,NE,254,0,0
4/20/2013 00:00:00,1,29,32,26,9,76.68,1013,13,SE,4,0,0
4/20/2013 01:00:00,1,35,41,32,10,82.01,1012,13,SE,8,0.6,0.6
4/20/2013 02:00:00,1,39,37,40,10,82.01,1013,13,NE,2,6,6.6
4/20/2013 03:00:00,1,27,36,33,11,93.6,1013,12,NW,3,5.2,11.8
4/20/2013 04:00:00,1,23,37,33,10,93.55,1012,11,NE,2,0.3,12.1
4/20/2013 05:00:00,1,24,31,21,10,87.57,1012,12,NW,4,1.2,13.3
4/20/2013 06:00:00,1,31,33,31,11,93.6,1013,12,NW,8,0.5,13.8
4/20/2013 07:00:00,1,33,33,36,11,93.6,1013,12,NW,12,2,15.8
4/20/2013 08:00:00,1,22,39,28,11,93.6,1014,12,NE,5,1.3,17.1
4/20/2013 09:00:00,1,20,23,21,11,93.6,1015,12,NE,11,1.2,18.3
4/20/2013 10:00:00,1,16,22,13,9,93.5,1016,10,NE,20,0.6,18.9
4/20/2013 11:00:00,1,8,20,8,8,93.45,1017,9,NE,29,0.1,19
4/20/2013 12:00:00,1,13,23,,8,93.45,1017,9,NE,37,0.1,19.1
4/20/2013 13:00:00,1,13,19,12,7,87.28,1017,9,NE,44,0,0
4/20/2013 14:00:00,1,12,18,19,7,87.28,1018,9,NE,51,0.1,0.1
4/20/2013 15:00:00,1,6,14,12,7,87.28,1018,9,NE,58,0.1,0.2
4/20/2013 16:00:00,1,10,13,8,6,87.19,1018,8,NE,66,0,0
4/20/2013 17:00:00,1,17,23,10,6,87.19,1019,8,NE,74,0,0
4/20/2013 18:00:00,1,21,30,,4,75.84,1020,8,NE,81,0,0
4/20/2013 19:00:00,1,23,29,21,4,75.84,1021,8,NE,88,0,0
4/20/2013 20:00:00,1,26,36,25,4,75.84,1021,8,NE,94,0,0
4/20/2013 21:00:00,1,26,35,30,4,75.84,1022,8,NE,99,0,0
4/20/2013 22:00:00,1,35,40,34,3,70.67,1023,8,NW,5,0,0
4/20/2013 23:00:00,1,42,44,38,2,65.82,1023,8,NW,11,0,0
4/21/2013 00:00:00,1,50,54,,2,70.47,1023,7,NW,16,0,0
4/21/2013 01:00:00,1,53,50,42,1,65.59,1023,7,NW,21,0,0
4/21/2013 02:00:00,1,50,56,42,1,65.59,1022,7,NW,26,0,0
4/21/2013 03:00:00,1,43,50,43,1,65.59,1022,7,NW,32,0,0
4/21/2013 04:00:00,1,57,57,56,2,70.47,1023,7,NW,38,0,0
4/21/2013 05:00:00,1,52,55,51,2,70.47,1023,7,NW,42,0,0
4/21/2013 06:00:00,1,55,58,49,3,75.67,1024,7,NW,46,0,0
4/21/2013 07:00:00,1,59,59,58,4,75.84,1024,8,NW,50,0,0
4/21/2013 08:00:00,1,68,60,60,4,70.88,1024,9,NE,3,0,0
4/21/2013 09:00:00,1,69,60,61,4,66.27,1024,10,NE,5,0,0
4/21/2013 10:00:00,1,57,57,51,5,62.24,1024,12,NW,3,0,0
4/21/2013 11:00:00,1,61,62,63,4,54.35,1024,13,NE,4,0,0
4/21/2013 12:00:00,1,68,69,64,3,47.46,1023,14,NE,8,0,0
4/21/2013 13:00:00,1,76,74,71,3,44.49,1023,15,NE,12,0,0
4/21/2013 14:00:00,1,76,77,70,2,44.2,1022,14,NE,15,0,0
4/21/2013 15:00:00,1,68,69,68,3,44.49,1021,15,NE,17,0,0
4/21/2013 16:00:00,1,58,60,59,2,41.43,1021,15,NE,20,0,0
4/21/2013 17:00:00,1,49,47,49,-1,35.57,1021,14,SE,4,0,0
4/21/2013 18:00:00,1,54,54,49,-1,37.96,1021,13,SE,9,0,0
4/21/2013 19:00:00,1,59,60,48,0,43.6,1021,12,NE,4,0,0
4/21/2013 20:00:00,1,61,67,53,0,46.58,1022,11,SE,3,0,0
4/21/2013 21:00:00,1,58,65,58,1,50.08,1023,11,NE,3,0,0
4/21/2013 22:00:00,1,57,64,58,2,53.81,1023,11,NE,6,0,0
4/21/2013 23:00:00,1,53,59,57,2,57.51,1023,10,NE,9,0,0
4/22/2013 00:00:00,1,52,58,55,2,57.51,1022,10,NE,12,0,0
4/22/2013 01:00:00,1,,55,57,3,61.76,1022,10,NE,15,0,0
4/22/2013 02:00:00,1,56,55,60,3,66.05,1021,9,SE,3,0,0
4/22/2013 03:00:00,1,61,61,61,4,70.88,1021,9,SE,6,0,0
4/22/2013 04:00:00,1,59,65,63,5,76.01,1021,9,SE,9,0,0
4/22/2013 05:00:00,1,59,58,69,5,76.01,1022,9,SE,11,0,0
4/22/2013 06:00:00,1,66,69,69,5,76.01,1022,9,SE,13,0,0
4/22/2013 07:00:00,1,60,63,66,5,66.49,1022,11,SE,18,0,0
4/22/2013 08:00:00,1,44,55,48,3,50.65,1022,13,SE,23,0,0
4/22/2013 09:00:00,1,46,48,44,3,47.46,1022,14,SE,30,0,0
4/22/2013 10:00:00,1,41,42,43,3,44.49,1021,15,SE,37,0,0
4/22/2013 11:00:00,1,45,42,38,4,44.78,1020,16,SE,44,0,0
4/22/2013 12:00:00,1,,31,,4,42.02,1019,17,SE,51,0,0
4/22/2013 13:00:00,1,42,,42,5,45.07,1018,17,SE,58,0,0
4/22/2013 14:00:00,1,45,34,28,3,39.16,1017,17,SE,66,0,0
4/22/2013 15:00:00,1,,,39,6,51.48,1016,16,SE,73,0,0
4/22/2013 16:00:00,1,37,,34,6,54.88,1015,15,SE,80,0,0
4/22/2013 17:00:00,1,33,38,31,6,54.88,1015,15,SE,86,0,0
4/22/2013 18:00:00,1,42,41,42,8,67.15,1015,14,SE,93,0,0
4/22/2013 19:00:00,1,40,37,39,8,67.15,1016,14,SE,98,0.5,0.5
4/22/2013 20:00:00,1,45,47,34,10,82.01,1015,13,SE,106,2.8,3.3
4/22/2013 21:00:00,1,46,41,40,11,87.66,1014,13,SE,114,0.3,3.6
4/22/2013 22:00:00,1,39,40,37,11,87.66,1014,13,SE,120,0.3,3.9
4/22/2013 23:00:00,1,38,46,36,11,87.66,1014,13,SE,125,0.1,4
4/23/2013 00:00:00,1,43,42,,11,87.66,1014,13,SW,7,2,6
4/23/2013 01:00:00,1,43,39,46,12,93.65,1012,13,SE,7,0.9,6.9
4/23/2013 02:00:00,1,41,39,46,12,93.65,1012,13,SW,5,2.9,9.8
4/23/2013 03:00:00,1,39,45,40,12,93.65,1011,13,SE,4,3.5,13.3
4/23/2013 04:00:00,1,38,43,37,12,93.65,1011,13,SE,7,1,14.3
4/23/2013 05:00:00,1,44,48,44,13,100,1010,13,SW,3,0,0
4/23/2013 06:00:00,1,56,59,52,13,93.7,1011,14,SW,4,0,0
4/23/2013 07:00:00,1,56,57,52,13,93.7,1012,14,SW,7,0,0
4/23/2013 08:00:00,1,61,59,58,13,93.7,1012,14,SW,10,0,0
4/23/2013 09:00:00,1,87,72,85,13,93.7,1013,14,NW,3,0,0
4/23/2013 10:00:00,1,,103,100,13,87.84,1013,15,NW,7,0,0
4/23/2013 11:00:00,1,,122,101,13,87.84,1013,15,NW,12,0,0
4/23/2013 12:00:00,1,117,100,94,12,82.27,1013,15,NW,17,0,0
4/23/2013 13:00:00,1,102,100,98,13,82.4,1012,16,NW,22,0,0
4/23/2013 14:00:00,1,104,90,96,13,82.4,1011,16,NW,27,0,0
4/23/2013 15:00:00,1,109,93,97,12,72.42,1011,17,NW,32,0,0
4/23/2013 16:00:00,1,116,102,111,12,77.17,1011,16,NW,37,0,0
4/23/2013 17:00:00,1,120,117,114,12,72.42,1011,17,NW,41,0,0
4/23/2013 18:00:00,1,120,113,98,11,72.23,1012,16,NW,47,0,0
4/23/2013 19:00:00,1,129,115,104,11,77.01,1013,15,NW,51,0,0
4/23/2013 20:00:00,1,136,126,118,11,77.01,1013,15,NW,54,0,0
4/23/2013 21:00:00,1,141,126,119,11,77.01,1014,15,NW,58,0,0
4/23/2013 22:00:00,1,144,130,119,11,77.01,1014,15,NW,61,0,0
4/23/2013 23:00:00,1,151,129,123,11,77.01,1015,15,NW,64,0.3,0.3
4/24/2013 00:00:00,1,152,136,128,12,87.75,1014,14,NW,66,0.1,0.4
4/24/2013 01:00:00,1,,138,134,12,87.75,1014,14,NW,69,0,0
4/24/2013 02:00:00,1,142,138,133,12,87.75,1014,14,NW,72,0,0
4/24/2013 03:00:00,1,143,141,136,12,93.65,1013,13,NW,75,0,0
4/24/2013 04:00:00,1,115,127,122,12,93.65,1013,13,NW,78,0,0
4/24/2013 05:00:00,1,81,82,87,11,87.66,1013,13,NE,3,0,0
4/24/2013 06:00:00,1,83,74,77,10,82.01,1014,13,NW,3,0,0
4/24/2013 07:00:00,1,94,87,90,11,82.14,1015,14,NE,2,0,0
4/24/2013 08:00:00,1,99,90,100,11,82.14,1015,14,NE,5,0,0
4/24/2013 09:00:00,1,96,88,91,10,72.04,1015,15,NE,9,0,0
4/24/2013 10:00:00,1,102,87,89,11,72.23,1016,16,NW,3,0,0
4/24/2013 11:00:00,1,111,87,89,10,63.41,1015,17,NW,6,0,0
4/24/2013 12:00:00,1,116,95,107,10,63.41,1015,17,NW,9,0,0
4/24/2013 13:00:00,1,128,111,119,11,63.64,1014,18,NW,12,0,0
4/24/2013 14:00:00,1,120,111,121,10,59.54,1013,18,NW,13,0,0
4/24/2013 15:00:00,1,117,111,121,10,59.54,1013,18,NW,15,0,0
4/24/2013 16:00:00,1,120,121,126,11,63.64,1013,18,cv,1,0,0
4/24/2013 17:00:00,1,112,74,100,11,63.64,1013,18,NE,2,0,0
4/24/2013 18:00:00,1,83,70,73,12,77.17,1013,16,SE,4,0,0
4/24/2013 19:00:00,1,73,63,64,11,77.01,1014,15,SE,9,0,0
4/24/2013 20:00:00,1,71,64,58,11,82.14,1014,14,SE,12,0,0
4/24/2013 21:00:00,1,81,89,57,11,82.14,1015,14,SE,15,0,0
4/24/2013 22:00:00,1,99,110,66,11,82.14,1015,14,SE,18,0,0
4/24/2013 23:00:00,1,103,63,,10,82.01,1015,13,SE,21,0,0
4/25/2013 00:00:00,1,76,53,63,11,87.66,1014,13,SE,24,0,0
4/25/2013 01:00:00,1,75,67,65,10,87.57,1014,12,SW,2,0,0
4/25/2013 02:00:00,1,72,64,70,10,87.57,1013,12,SW,4,0,0
4/25/2013 03:00:00,1,73,71,67,11,93.6,1013,12,SE,2,0,0
4/25/2013 04:00:00,1,84,77,57,10,87.57,1013,12,cv,0,0,0
4/25/2013 05:00:00,1,101,85,61,10,87.57,1013,12,SW,2,0,0
4/25/2013 06:00:00,1,94,80,62,10,87.57,1013,12,SW,3,0,0
4/25/2013 07:00:00,1,114,128,93,12,87.75,1013,14,SW,5,0,0
4/25/2013 08:00:00,1,167,159,147,12,72.42,1014,17,SW,8,0,0
4/25/2013 09:00:00,1,200,164,185,13,64.09,1014,20,SW,11,0,0
4/25/2013 10:00:00,1,202,149,176,14,64.32,1014,21,NW,3,0,0
4/25/2013 11:00:00,1,177,124,127,14,56.95,1013,23,NW,6,0,0
4/25/2013 12:00:00,1,152,104,1,11,44.04,1012,24,NW,10,0,0
4/25/2013 13:00:00,1,133,99,,10,38.82,1012,25,NW,14,0,0
4/25/2013 14:00:00,1,138,118,18,10,36.58,1011,26,NW,19,0,0
4/25/2013 15:00:00,1,126,89,,11,39.1,1011,26,NW,23,0,0
4/25/2013 16:00:00,1,114,107,62,10,36.58,1011,26,NW,28,0,0
4/25/2013 17:00:00,1,125,135,83,11,41.49,1011,25,NW,32,0,0
4/25/2013 18:00:00,1,181,135,104,14,60.51,1012,22,NE,11,0,0
4/25/2013 19:00:00,1,156,84,110,10,55.93,1013,19,NE,18,0,0
4/25/2013 20:00:00,1,83,72,50,6,48.31,1015,17,NE,24,0,0
4/25/2013 21:00:00,1,66,58,31,3,39.16,1015,17,NE,30,0,0
4/25/2013 22:00:00,1,59,53,29,1,33.95,1016,17,NE,34,0,0
4/25/2013 23:00:00,1,55,54,28,2,38.86,1016,16,NE,38,0,0
4/26/2013 00:00:00,1,49,48,25,2,41.43,1017,15,NE,40,0,0
4/26/2013 01:00:00,1,,43,28,0,35.87,1017,15,NE,42,0,0
4/26/2013 02:00:00,1,48,52,32,4,50.92,1017,14,SE,2,0,0
4/26/2013 03:00:00,1,47,52,34,5,58.29,1017,13,NW,1,0,0
4/26/2013 04:00:00,1,49,47,39,6,66.71,1017,12,cv,0,0,0
4/26/2013 05:00:00,1,61,45,47,6,71.27,1017,11,cv,1,0,0
4/26/2013 06:00:00,1,71,66,58,7,71.47,1017,12,SW,1,0,0
4/26/2013 07:00:00,1,86,72,61,8,62.95,1018,15,SW,3,0,0
4/26/2013 08:00:00,1,79,56,42,4,39.46,1018,18,SW,5,0,0
4/26/2013 09:00:00,1,61,47,29,2,28.43,1018,21,SW,7,0,0
4/26/2013 10:00:00,1,59,54,32,1,26.46,1018,21,cv,1,0,0
4/26/2013 11:00:00,1,61,52,39,1,23.43,1018,23,cv,2,0,0
4/26/2013 12:00:00,1,71,59,38,2,23.7,1017,24,SW,3,0,0
4/26/2013 13:00:00,1,70,59,39,0,20.52,1016,24,SW,6,0,0
4/26/2013 14:00:00,1,75,51,36,4,27.31,1015,24,SW,11,0,0
4/26/2013 15:00:00,1,74,58,,4,27.31,1015,24,SW,15,0,0
4/26/2013 16:00:00,1,68,53,3,2,23.7,1014,24,SW,20,0,0
4/26/2013 17:00:00,1,61,52,15,2,26.74,1014,22,SW,25,0,0
4/26/2013 18:00:00,1,60,49,9,1,26.46,1014,21,SE,5,0,0
4/26/2013 19:00:00,1,56,58,,0,27.85,1014,19,SE,10,0,0
4/26/2013 20:00:00,1,63,62,,3,36.77,1014,18,SE,16,0,0
4/26/2013 21:00:00,1,58,51,,4,42.02,1015,17,SE,21,0,0
4/26/2013 22:00:00,1,48,47,53,6,51.48,1015,16,SE,26,0,0
4/26/2013 23:00:00,1,42,41,50,5,48.03,1014,16,SE,32,0,0
4/27/2013 00:00:00,1,41,37,47,4,44.78,1014,16,SE,38,0,0
4/27/2013 01:00:00,1,39,33,41,4,47.74,1013,15,SE,44,0,0
4/27/2013 02:00:00,1,39,36,41,5,51.2,1013,15,SE,50,0,0
4/27/2013 03:00:00,1,36,37,41,5,51.2,1012,15,SE,55,0,0
4/27/2013 04:00:00,1,40,42,41,5,51.2,1012,15,SE,58,0,0
4/27/2013 05:00:00,1,45,43,43,6,58.54,1013,14,SE,61,0,0
4/27/2013 06:00:00,1,50,47,46,6,54.88,1013,15,SE,64,0,0
4/27/2013 07:00:00,1,57,55,49,8,55.41,1014,17,SE,67,0,0
4/27/2013 08:00:00,1,63,58,53,7,40.34,1014,21,SW,4,0,0
4/27/2013 09:00:00,1,64,54,57,7,35.71,1014,23,SW,9,0,0
4/27/2013 10:00:00,1,63,60,58,6,29.57,1014,25,SW,15,0,0
4/27/2013 11:00:00,1,72,63,67,7,31.68,1014,25,SW,21,0,0
4/27/2013 12:00:00,1,74,55,68,8,31.97,1013,26,SE,6,0,0
4/27/2013 13:00:00,1,65,55,68,7,28.15,1012,27,SE,13,0,0
4/27/2013 14:00:00,1,64,50,72,7,28.15,1011,27,SW,8,0,0
4/27/2013 15:00:00,1,63,49,66,7,28.15,1010,27,SW,15,0,0
4/27/2013 16:00:00,1,56,41,62,6,26.28,1010,27,SE,7,0,0
4/27/2013 17:00:00,1,50,44,56,6,27.87,1010,26,SE,14,0,0
4/27/2013 18:00:00,1,46,34,50,6,31.39,1011,24,SE,20,0,0
4/27/2013 19:00:00,1,40,42,45,6,35.42,1011,22,SE,27,,
4/27/2013 20:00:00,1,34,32,43,7,40.34,1012,21,SE,33,0,0
4/27/2013 21:00:00,1,30,32,39,8,45.93,1012,20,SE,40,0,0
4/27/2013 22:00:00,1,28,29,33,9,52.3,1012,19,SE,47,0,0
4/27/2013 23:00:00,1,27,26,32,10,59.54,1013,18,SE,54,0,0
4/28/2013 00:00:00,1,30,34,34,12,67.99,1013,18,SE,59,0,0
4/28/2013 01:00:00,1,,31,34,13,77.32,1013,17,SE,65,0,0
4/28/2013 02:00:00,1,34,33,37,14,82.52,1012,17,SE,71,0,0
4/28/2013 03:00:00,1,37,37,36,14,82.52,1012,17,SE,77,0,0
4/28/2013 04:00:00,1,37,36,37,14,82.52,1012,17,SE,83,0,0
4/28/2013 05:00:00,1,36,37,38,14,82.52,1012,17,SE,88,0,0
4/28/2013 06:00:00,1,40,39,38,14,82.52,1013,17,SE,92,0,0
4/28/2013 07:00:00,1,43,38,39,14,72.78,1013,19,SE,96,0,0
4/28/2013 08:00:00,1,40,34,43,14,64.32,1013,21,SE,103,0,0
4/28/2013 09:00:00,1,40,39,39,14,56.95,1013,23,SW,7,0,0
4/28/2013 10:00:00,1,41,35,38,15,57.2,1013,24,SW,14,0,0
4/28/2013 11:00:00,1,44,38,39,14,53.62,1013,24,SE,7,0,0
4/28/2013 12:00:00,1,45,41,44,15,50.78,1012,26,SE,15,0,0
4/28/2013 13:00:00,1,42,34,50,15,47.88,1011,27,SW,7,0,0
4/28/2013 14:00:00,1,46,34,47,15,47.88,1010,27,SE,8,0,0
4/28/2013 15:00:00,1,40,40,46,16,51.05,1010,27,SW,7,0,0
4/28/2013 16:00:00,1,41,38,45,16,54.14,1010,26,SE,6,0,0
4/28/2013 17:00:00,1,45,37,52,16,57.44,1010,25,SE,13,0,0
4/28/2013 18:00:00,1,47,45,51,16,60.98,1009,24,SE,19,0,0
4/28/2013 19:00:00,1,47,38,48,17,73.32,1010,22,SE,24,0,0
4/28/2013 20:00:00,1,54,47,46,17,77.94,1011,21,SE,30,0,0
4/28/2013 21:00:00,1,57,48,51,17,77.94,1012,21,SE,35,0,0
4/28/2013 22:00:00,1,58,49,53,17,82.89,1012,20,SE,40,0,0
4/28/2013 23:00:00,1,58,50,,17,82.89,1012,20,SE,44,0,0
4/29/2013 00:00:00,1,56,52,,16,77.79,1011,20,SW,5,0,0
4/29/2013 01:00:00,1,58,57,50,16,82.77,1011,19,SW,11,0,0
4/29/2013 02:00:00,1,60,62,47,16,82.77,1011,19,SW,16,0,0
4/29/2013 03:00:00,1,64,65,48,16,82.77,1011,19,SE,4,0,0
4/29/2013 04:00:00,1,66,63,49,16,82.77,1010,19,SE,8,0,0
4/29/2013 05:00:00,1,66,60,44,16,88.11,1011,18,SW,3,0,0
4/29/2013 06:00:00,1,70,67,41,16,82.77,1012,19,SE,3,0,0
4/29/2013 07:00:00,1,76,83,53,17,77.94,1012,21,SW,3,0,0
4/29/2013 08:00:00,1,74,69,43,17,69.01,1012,23,SW,6,0,0
4/29/2013 09:00:00,1,74,69,47,17,61.21,1013,25,SW,9,0,0
4/29/2013 10:00:00,1,89,,51,18,61.44,1013,26,SW,11,0,0
4/29/2013 11:00:00,1,111,104,53,18,57.93,1013,27,NE,6,0,0
4/29/2013 12:00:00,1,146,132,72,18,57.93,1012,27,NE,12,0,0
4/29/2013 13:00:00,1,173,153,86,18,57.93,1012,27,NE,18,0,0
4/29/2013 14:00:00,1,187,136,97,18,61.44,1011,26,NE,25,0,0
4/29/2013 15:00:00,1,166,132,98,18,65.19,1011,25,NE,31,0,0
4/29/2013 16:00:00,1,143,113,87,17,69.01,1011,23,NE,38,0,0
4/29/2013 17:00:00,1,126,106,80,16,73.14,1011,21,NE,45,0,0
4/29/2013 18:00:00,1,93,76,73,14,72.78,1011,19,NE,53,0,0
4/29/2013 19:00:00,1,75,73,64,13,72.6,1012,18,NE,59,0,0
4/29/2013 20:00:00,1,71,76,65,13,77.32,1013,17,NE,64,0,0
4/29/2013 21:00:00,1,89,69,64,13,77.32,1012,17,NE,70,0,0
4/29/2013 22:00:00,1,88,89,60,13,77.32,1012,17,NE,75,0,0
4/29/2013 23:00:00,1,94,77,57,14,82.52,1012,17,NE,80,0,0
4/30/2013 00:00:00,1,83,74,54,14,82.52,1012,17,NE,84,0,0
4/30/2013 01:00:00,1,,70,52,14,82.52,1011,17,NE,88,0.2,0.2
4/30/2013 02:00:00,1,72,54,50,15,93.8,1011,16,NE,92,0.5,0.7
4/30/2013 03:00:00,1,59,45,44,14,87.93,1010,16,NE,97,1.3,2
4/30/2013 04:00:00,1,46,31,35,15,93.8,1010,16,NE,101,1.9,3.9
4/30/2013 05:00:00,1,35,30,30,15,93.8,1009,16,NE,107,1.5,5.4
4/30/2013 06:00:00,1,,,29,15,93.8,1009,16,NE,113,0.3,5.7
4/30/2013 07:00:00,1,,,38,13,87.84,1010,15,NE,120,0.1,5.8
4/30/2013 08:00:00,1,,,37,13,82.4,1010,16,NE,126,0,0
4/30/2013 09:00:00,1,29,,32,10,67.57,1010,16,NE,132,0,0
4/30/2013 10:00:00,1,25,30,28,10,59.54,1011,18,NE,137,0,0
4/30/2013 11:00:00,1,22,30,22,8,52.02,1012,18,NE,140,,
4/30/2013 12:00:00,1,22,24,20,6,45.36,1012,18,NE,148,0,0
4/30/2013 13:00:00,1,17,17,20,5,37.36,1012,20,NE,154,0,0
4/30/2013 14:00:00,1,15,17,19,2,28.43,1012,21,NE,160,0,0
4/30/2013 15:00:00,1,19,16,17,3,30.52,1012,21,NE,164,0,0
4/30/2013 16:00:00,1,16,13,18,2,26.74,1012,22,NE,167,0,0
4/30/2013 17:00:00,1,19,21,19,-1,22.88,1012,21,NE,171,0,0
4/30/2013 18:00:00,1,23,19,20,2,32.17,1012,19,NE,175,0,0
4/30/2013 19:00:00,1,27,36,23,4,39.46,1013,18,NE,179,0,0
4/30/2013 20:00:00,1,35,52,23,5,45.07,1013,17,NE,181,0,0
4/30/2013 21:00:00,1,49,45,25,5,42.32,1013,18,cv,1,0,0
4/30/2013 22:00:00,1,53,63,28,7,51.75,1014,17,cv,1,0,0
4/30/2013 23:00:00,1,52,56,,7,55.15,1014,16,NE,2,0,0
5/1/2013 00:00:00,1,68,54,,5,48.03,1014,16,NW,2,0,0
5/1/2013 01:00:00,1,63,66,40,7,62.71,1014,14,NE,2,0,0
5/1/2013 02:00:00,1,69,69,41,7,62.71,1014,14,NE,7,0,0
5/1/2013 03:00:00,1,60,42,38,4,50.92,1014,14,NE,10,0,0
5/1/2013 04:00:00,1,53,37,28,3,47.46,1013,14,NE,12,0,0
5/1/2013 05:00:00,1,50,42,27,2,47.17,1013,13,NW,1,0,0
5/1/2013 06:00:00,1,50,50,33,4,50.92,1014,14,cv,0,0,0
5/1/2013 07:00:00,1,45,36,33,6,51.48,1014,16,NW,2,0,0
5/1/2013 08:00:00,1,40,35,36,5,42.32,1015,18,NW,4,0,0
5/1/2013 09:00:00,1,47,32,31,2,30.23,1015,20,NE,3,0,0
5/1/2013 10:00:00,1,37,33,31,2,28.43,1015,21,NE,7,0,0
5/1/2013 11:00:00,1,28,34,24,2,26.74,1015,22,NE,11,0,0
5/1/2013 12:00:00,1,32,33,28,2,26.74,1015,22,NE,17,0,0
5/1/2013 13:00:00,1,27,19,29,5,31.1,1014,23,NE,22,0,0
5/1/2013 14:00:00,1,27,20,27,5,31.1,1013,23,NE,27,0,0
5/1/2013 15:00:00,1,29,23,29,3,27.02,1013,23,NE,32,0,0
5/1/2013 16:00:00,1,31,25,27,3,27.02,1013,23,NW,4,0,0
5/1/2013 17:00:00,1,29,22,26,3,28.71,1013,22,NE,4,0,0
5/1/2013 18:00:00,1,22,23,28,3,30.52,1013,21,NE,7,0,0
5/1/2013 19:00:00,1,20,26,33,1,28.14,1013,20,NE,11,0,0
5/1/2013 20:00:00,1,26,37,35,3,34.54,1014,19,NE,15,0,0
5/1/2013 21:00:00,1,30,32,41,6,48.31,1014,17,NE,19,0,0
5/1/2013 22:00:00,1,22,36,30,6,51.48,1015,16,NE,21,0,0
5/1/2013 23:00:00,1,27,31,24,6,54.88,1015,15,NE,24,0,0
5/2/2013 00:00:00,1,26,32,27,6,54.88,1015,15,NE,26,0,0
5/2/2013 01:00:00,1,,30,25,7,58.79,1015,15,NE,28,0,0
5/2/2013 02:00:00,1,32,33,24,8,67.15,1014,14,SE,2,0,0
5/2/2013 03:00:00,1,35,40,27,8,71.66,1014,13,SE,5,0,0
5/2/2013 04:00:00,1,38,42,29,9,76.68,1015,13,SE,8,0,0
5/2/2013 05:00:00,1,,48,,9,76.68,1015,13,SE,10,0,0
5/2/2013 06:00:00,1,43,44,28,9,71.85,1015,14,NE,2,0,0
5/2/2013 07:00:00,1,48,47,28,9,67.36,1015,15,NE,4,0,0
5/2/2013 08:00:00,1,40,41,28,8,52.02,1015,18,NE,5,0,0
5/2/2013 09:00:00,1,32,36,29,8,48.87,1015,19,SW,2,0,0
5/2/2013 10:00:00,1,36,37,31,8,45.93,1016,20,cv,2,0,0
5/2/2013 11:00:00,1,39,36,28,5,35.13,1015,21,SW,2,0,0
5/2/2013 12:00:00,1,38,40,27,5,33.05,1015,22,cv,2,0,0
5/2/2013 13:00:00,1,39,32,31,6,33.34,1014,23,SW,2,0,0
5/2/2013 14:00:00,1,36,32,32,6,33.34,1013,23,cv,2,0,0
5/2/2013 15:00:00,1,38,37,35,5,29.29,1013,24,SE,4,0,0
5/2/2013 16:00:00,1,38,40,36,8,40.63,1013,22,NE,6,0,0
5/2/2013 17:00:00,1,33,34,31,7,42.9,1013,20,SE,6,0,0
5/2/2013 18:00:00,1,31,38,29,6,42.61,1014,19,SE,12,0,0
5/2/2013 19:00:00,1,36,38,32,5,45.07,1014,17,SE,17,0,0
5/2/2013 20:00:00,1,39,56,41,8,59.04,1015,16,SE,22,0,0
5/2/2013 21:00:00,1,46,49,44,8,59.04,1015,16,SE,27,0,0
5/2/2013 22:00:00,1,47,48,41,9,67.36,1015,15,SE,31,0,0
5/2/2013 23:00:00,1,38,43,,9,67.36,1015,15,SE,35,0,0
5/3/2013 00:00:00,1,42,45,,9,71.85,1015,14,SE,39,0,0
5/3/2013 01:00:00,1,47,48,39,9,71.85,1014,14,SE,42,0,0
5/3/2013 02:00:00,1,48,57,37,10,76.84,1014,14,SE,46,0,0
5/3/2013 03:00:00,1,52,56,36,10,76.84,1014,14,SE,50,0,0
