Date,season,PM_Caotangsi,PM_Shahepu,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
12/14/2013 16:00:00,4,131,73,48,7,87.28,1024,9,cv,4,0,0
12/14/2013 17:00:00,4,155,88,90,5,71.07,1024,10,NE,2,0,0
12/14/2013 18:00:00,4,119,125,118,7,87.28,1025,9,cv,1,0,0
12/14/2013 19:00:00,4,107,130,100,6,81.48,1026,9,cv,1,0,0
12/14/2013 20:00:00,4,74,63,67,6,81.48,1027,9,cv,2,0.1,0.1
12/14/2013 21:00:00,4,46,43,43,6,81.48,1028,9,NW,2,0,0
12/14/2013 22:00:00,4,36,35,36,3,70.67,1029,8,NW,4,0,0
12/14/2013 23:00:00,4,41,33,34,2,61.51,1029,9,NW,7,0,0
12/15/2013 00:00:00,4,47,41,41,3,66.05,1029,9,cv,1,0,0
12/15/2013 01:00:00,4,50,46,46,3,66.05,1030,9,cv,2,0,0
12/15/2013 02:00:00,4,54,49,53,1,53.53,1030,10,NE,3,0,0
12/15/2013 03:00:00,4,54,51,50,2,65.82,1030,8,cv,0,0,0
12/15/2013 04:00:00,4,52,50,52,2,65.82,1029,8,cv,1,0,0
12/15/2013 05:00:00,4,37,40,38,2,70.47,1029,7,SW,2,0,0
12/15/2013 06:00:00,4,44,33,31,2,70.47,1030,7,SW,5,0,0
12/15/2013 07:00:00,4,46,40,42,3,75.67,1030,7,SW,8,0,0
12/15/2013 08:00:00,4,52,45,41,3,81.06,1031,6,SW,11,0,0
12/15/2013 09:00:00,4,56,47,45,3,81.06,1031,6,SW,14,0,0
12/15/2013 10:00:00,4,61,50,50,4,81.2,1032,7,SW,16,0,0
12/15/2013 11:00:00,4,67,57,59,3,70.67,1032,8,SW,18,0,0
12/15/2013 12:00:00,4,55,53,47,4,70.88,1033,9,SW,20,0,0
12/15/2013 13:00:00,4,54,49,45,4,66.27,1031,10,SW,22,0,0
12/15/2013 14:00:00,4,43,49,40,4,62,1030,11,SW,23,0,0
12/15/2013 15:00:00,4,36,43,33,2,53.81,1029,11,SW,24,0,0
12/15/2013 16:00:00,4,38,45,32,3,57.77,1029,11,SW,25,0,0
12/15/2013 17:00:00,4,39,54,29,3,61.76,1030,10,SW,27,0,0
12/15/2013 18:00:00,4,62,80,57,4,70.88,1029,9,SW,28,0,0
12/15/2013 19:00:00,4,85,82,78,4,75.84,1030,8,cv,1,0,0
12/15/2013 20:00:00,4,98,92,84,4,86.99,1031,6,SW,1,0,0
12/15/2013 21:00:00,4,106,92,72,3,86.89,1031,5,SW,2,0,0
12/15/2013 22:00:00,4,112,102,79,3,86.89,1032,5,cv,1,0,0
12/15/2013 23:00:00,4,100,102,80,3,93.19,1032,4,cv,2,0,0
12/16/2013 00:00:00,4,105,105,81,3,93.19,1031,4,cv,2,0,0
12/16/2013 01:00:00,4,102,96,106,3,93.19,1030,4,cv,2,0,0
12/16/2013 02:00:00,4,108,92,109,2,93.13,1030,3,SW,2,0,0
12/16/2013 03:00:00,4,106,89,102,3,93.19,1029,4,cv,0,0,0
12/16/2013 04:00:00,4,109,98,101,2,86.79,1029,4,cv,0,0,0
12/16/2013 05:00:00,4,111,95,97,2,93.13,1028,3,cv,0,0,0
12/16/2013 06:00:00,4,103,90,102,0,93.02,1028,1,cv,0,0,0
12/16/2013 07:00:00,4,98,100,105,-1,92.96,1028,0,SW,1,0,0
12/16/2013 08:00:00,4,106,121,106,0,100,1028,0,SW,2,0,0
12/16/2013 09:00:00,4,118,162,109,0,93.02,1029,1,SW,3,0,0
12/16/2013 10:00:00,4,93,120,83,2,93.13,1029,3,SW,5,0,0
12/16/2013 11:00:00,4,81,90,77,4,93.24,1029,5,SW,7,0,0
12/16/2013 12:00:00,4,64,66,53,7,93.4,1028,8,SW,9,0,0
12/16/2013 13:00:00,4,53,49,42,3,57.77,1026,11,SW,11,0,0
12/16/2013 14:00:00,4,45,39,39,0,43.6,1025,12,SW,14,0,0
12/16/2013 15:00:00,4,42,48,,0,40.84,1024,13,SW,17,0,0
12/16/2013 16:00:00,4,49,55,,-2,35.27,1023,13,SW,19,0,0
12/16/2013 17:00:00,4,55,58,62,1,46.88,1023,12,SW,21,0,0
12/16/2013 18:00:00,4,72,58,61,1,53.53,1023,10,SW,22,0,0
12/16/2013 19:00:00,4,92,69,53,2,65.82,1024,8,cv,0,0,0
12/16/2013 20:00:00,4,109,79,62,2,80.92,1024,5,cv,0,0,0
12/16/2013 21:00:00,4,,84,74,1,75.32,1024,5,cv,0,0,0
12/16/2013 22:00:00,4,,77,78,1,80.78,1024,4,cv,0,0,0
12/16/2013 23:00:00,4,,73,77,0,75.14,1024,4,cv,1,0,0
12/17/2013 00:00:00,4,,73,72,1,80.78,1024,4,cv,1,0,0
12/17/2013 01:00:00,4,,106,74,1,86.68,1024,3,cv,1,0,0
12/17/2013 02:00:00,4,,132,70,0,86.58,1023,2,SW,1,0,0
12/17/2013 03:00:00,4,,104,85,0,86.58,1023,2,cv,0,0,0
12/17/2013 04:00:00,4,,70,96,0,93.02,1023,1,cv,0,0,0
12/17/2013 05:00:00,4,,81,104,1,93.08,1022,2,cv,0,0,0
12/17/2013 06:00:00,4,,92,115,1,100,1022,1,cv,0,0,0
12/17/2013 07:00:00,4,,90,127,0,93.02,1022,1,cv,0,0,0
12/17/2013 08:00:00,4,,100,126,0,100,1022,0,cv,0,0,0
12/17/2013 09:00:00,4,,120,124,2,93.13,1023,3,cv,0,,
12/17/2013 10:00:00,4,125,124,112,3,75.67,1024,7,cv,0,0,0
12/17/2013 11:00:00,4,133,110,104,3,66.05,1024,9,cv,1,0,0
12/17/2013 12:00:00,4,131,114,93,3,61.76,1023,10,cv,3,0,0
12/17/2013 13:00:00,4,131,114,94,3,54.08,1022,12,cv,5,0,0
12/17/2013 14:00:00,4,74,76,75,2,47.17,1020,13,SW,2,0,0
12/17/2013 15:00:00,4,74,76,51,1,46.88,1020,12,SW,4,0,0
12/17/2013 16:00:00,4,76,71,66,0,43.6,1020,12,cv,1,0,0
12/17/2013 17:00:00,4,173,129,152,0,43.6,1020,12,cv,2,0,0
12/17/2013 18:00:00,4,157,150,163,4,62,1021,11,NW,2,0,0
12/17/2013 19:00:00,4,161,150,152,4,70.88,1022,9,NW,5,0,0
12/17/2013 20:00:00,4,162,157,153,3,70.67,1023,8,NW,8,,
12/17/2013 21:00:00,4,161,157,129,4,75.84,1024,8,NE,4,,
12/17/2013 22:00:00,4,166,143,87,3,81.06,1025,6,NW,2,0,0
12/17/2013 23:00:00,4,,,117,3,81.06,1025,6,NW,4,0,0
12/18/2013 00:00:00,4,,,132,3,81.06,1025,6,NW,6,0,0
12/18/2013 01:00:00,4,,,106,3,81.06,1025,6,cv,1,0,0
12/18/2013 02:00:00,4,162,173,105,3,81.06,1025,6,cv,2,0,0
12/18/2013 03:00:00,4,162,173,123,3,81.06,1025,6,cv,3,0,0
12/18/2013 04:00:00,4,162,173,122,3,75.67,1025,7,cv,4,0,0
12/18/2013 05:00:00,4,142,156,149,4,81.2,1025,7,cv,5,0,0
12/18/2013 06:00:00,4,133,141,134,4,81.2,1025,7,NW,1,0,0
12/18/2013 07:00:00,4,124,130,112,4,81.2,1025,7,cv,0,0,0
12/18/2013 08:00:00,4,139,124,90,4,81.2,1026,7,NW,1,0,0
12/18/2013 09:00:00,4,139,124,82,4,81.2,1026,7,cv,0,0,0
12/18/2013 10:00:00,4,129,122,79,4,81.2,1027,7,cv,0,0,0
12/18/2013 11:00:00,4,117,119,78,4,75.84,1027,8,cv,0,0,0
12/18/2013 12:00:00,4,105,89,83,3,70.67,1027,8,cv,0,0,0
12/18/2013 13:00:00,4,92,68,73,4,66.27,1025,10,SW,1,0,0
12/18/2013 14:00:00,4,92,68,77,3,61.76,1024,10,cv,2,0,0
12/18/2013 15:00:00,4,104,69,73,2,57.51,1024,10,SW,2,0,0
12/18/2013 16:00:00,4,104,69,77,2,57.51,1024,10,SE,2,0,0
12/18/2013 17:00:00,4,106,64,72,2,57.51,1024,10,SE,4,0,0
12/18/2013 18:00:00,4,124,103,82,3,66.05,1024,9,SW,2,0,0
12/18/2013 19:00:00,4,121,117,108,3,70.67,1025,8,cv,1,0,0
12/18/2013 20:00:00,4,119,138,116,3,70.67,1025,8,SE,2,0,0
12/18/2013 21:00:00,4,120,137,120,3,70.67,1025,8,cv,1,0,0
12/18/2013 22:00:00,4,129,140,120,3,75.67,1026,7,SW,2,0,0
12/18/2013 23:00:00,4,133,135,116,3,81.06,1026,6,SW,5,0,0
12/19/2013 00:00:00,4,134,137,127,3,86.89,1025,5,SW,7,0,0
12/19/2013 01:00:00,4,141,135,148,3,86.89,1025,5,SW,8,0,0
12/19/2013 02:00:00,4,154,127,150,3,93.19,1025,4,cv,1,0,0
12/19/2013 03:00:00,4,154,127,133,2,93.13,1024,3,cv,1,0,0
12/19/2013 04:00:00,4,154,127,118,3,93.19,1024,4,cv,2,0,0
12/19/2013 05:00:00,4,154,127,113,3,93.19,1023,4,cv,3,0,0
12/19/2013 06:00:00,4,122,105,106,3,93.19,1023,4,SE,2,0,0
12/19/2013 07:00:00,4,117,94,96,3,93.19,1024,4,SE,4,0,0
12/19/2013 08:00:00,4,110,99,82,4,93.24,1024,5,cv,2,0,0
12/19/2013 09:00:00,4,97,100,91,3,86.89,1025,5,SE,2,0,0
12/19/2013 10:00:00,4,107,95,108,3,86.89,1026,5,SE,4,0,0
12/19/2013 11:00:00,4,118,93,109,3,86.89,1026,5,cv,1,0,0
12/19/2013 12:00:00,4,106,88,99,3,86.89,1026,5,SW,1,0,0
12/19/2013 13:00:00,4,101,90,94,3,81.06,1024,6,cv,1,0,0
12/19/2013 14:00:00,4,99,85,93,2,75.49,1023,6,SE,2,,
12/19/2013 15:00:00,4,107,101,100,2,75.49,1023,6,cv,1,0,0
12/19/2013 16:00:00,4,130,108,120,2,70.47,1023,7,NE,2,0,0
12/19/2013 17:00:00,4,135,110,122,2,75.49,1023,6,NE,5,,
12/19/2013 18:00:00,4,137,112,138,3,81.06,1024,6,NE,7,0,0
12/19/2013 19:00:00,4,152,115,139,3,81.06,1024,6,NW,3,0,0
12/19/2013 20:00:00,4,144,118,155,3,86.89,1025,5,NW,5,0,0
12/19/2013 21:00:00,4,142,111,128,3,81.06,1025,6,NE,3,0,0
12/19/2013 22:00:00,4,133,103,122,3,86.89,1026,5,NW,2,0,0
12/19/2013 23:00:00,4,132,101,109,3,81.06,1027,6,cv,1,0,0
12/20/2013 00:00:00,4,135,101,106,3,81.06,1027,6,cv,2,0,0
12/20/2013 01:00:00,4,130,104,91,3,86.89,1027,5,cv,3,0,0
12/20/2013 02:00:00,4,122,113,121,3,86.89,1026,5,NW,2,0,0
12/20/2013 03:00:00,4,116,114,114,3,86.89,1026,5,NW,4,0,0
12/20/2013 04:00:00,4,113,119,116,2,80.92,1026,5,cv,1,0,0
12/20/2013 05:00:00,4,105,120,118,3,86.89,1026,5,cv,2,0,0
12/20/2013 06:00:00,4,109,122,116,3,86.89,1026,5,cv,3,0,0
12/20/2013 07:00:00,4,105,119,119,2,80.92,1026,5,cv,4,0,0
12/20/2013 08:00:00,4,113,118,114,3,86.89,1027,5,cv,4,0,0
12/20/2013 09:00:00,4,,114,110,3,86.89,1028,5,cv,4,0,0
12/20/2013 10:00:00,4,,116,104,3,81.06,1028,6,cv,4,0,0
12/20/2013 11:00:00,4,78,114,107,3,81.06,1029,6,cv,4,0,0
12/20/2013 12:00:00,4,118,101,98,4,81.2,1028,7,NE,2,0,0
12/20/2013 13:00:00,4,143,102,94,3,70.67,1027,8,NE,4,0,0
12/20/2013 14:00:00,4,149,113,119,3,70.67,1026,8,NE,6,0,0
12/20/2013 15:00:00,4,143,115,119,3,70.67,1026,8,SE,2,0,0
12/20/2013 16:00:00,4,139,108,122,3,70.67,1026,8,cv,0,0,0
12/20/2013 17:00:00,4,135,104,112,4,75.84,1026,8,cv,1,0,0
12/20/2013 18:00:00,4,134,116,113,5,87.09,1027,7,SW,1,0.2,0.2
12/20/2013 19:00:00,4,124,119,113,5,87.09,1028,7,cv,1,0.1,0.3
12/20/2013 20:00:00,4,121,107,113,5,93.29,1028,6,cv,2,1.4,1.7
12/20/2013 21:00:00,4,,100,126,5,93.29,1029,6,cv,3,1,2.7
12/20/2013 22:00:00,4,,99,120,5,93.29,1030,6,NW,2,0.1,2.8
12/20/2013 23:00:00,4,94,112,107,4,86.99,1030,6,NW,4,0.9,3.7
12/21/2013 00:00:00,4,75,98,88,4,86.99,1030,6,cv,0,0.4,4.1
12/21/2013 01:00:00,4,63,91,80,4,93.24,1030,5,cv,1,0,0
12/21/2013 02:00:00,4,80,86,79,4,93.24,1029,5,cv,1,0.1,0.1
12/21/2013 03:00:00,4,81,86,77,4,93.24,1029,5,NW,1,0,0
12/21/2013 04:00:00,4,78,87,79,4,93.24,1029,5,cv,0,0,0
12/21/2013 05:00:00,4,83,95,105,4,93.24,1029,5,cv,0,0.1,0.1
12/21/2013 06:00:00,4,88,99,93,4,93.24,1029,5,cv,0,0,0
12/21/2013 07:00:00,4,97,100,101,4,86.99,1029,6,cv,0,0,0
12/21/2013 08:00:00,4,100,107,108,4,86.99,1030,6,cv,0,0,0
12/21/2013 09:00:00,4,100,111,103,4,86.99,1030,6,cv,0,0,0
12/21/2013 10:00:00,4,110,110,100,3,75.67,1031,7,NW,2,0,0
12/21/2013 11:00:00,4,115,113,106,3,75.67,1031,7,cv,1,0,0
12/21/2013 12:00:00,4,121,111,111,2,65.82,1030,8,NE,2,0,0
12/21/2013 13:00:00,4,121,117,110,2,61.51,1029,9,cv,1,0,0
12/21/2013 14:00:00,4,133,111,100,1,57.25,1028,9,cv,2,0,0
12/21/2013 15:00:00,4,119,105,100,2,65.82,1027,8,NW,2,0,0
12/21/2013 16:00:00,4,121,174,104,2,65.82,1027,8,NE,2,0,0
12/21/2013 17:00:00,4,129,166,103,3,70.67,1027,8,SE,2,0,0
12/21/2013 18:00:00,4,130,121,107,3,75.67,1027,7,cv,1,0,0
12/21/2013 19:00:00,4,125,105,113,3,70.67,1028,8,cv,2,0,0
12/21/2013 20:00:00,4,119,100,101,4,81.2,1029,7,cv,3,0,0
12/21/2013 21:00:00,4,116,96,121,4,81.2,1028,7,NE,2,0,0
12/21/2013 22:00:00,4,125,92,115,4,81.2,1029,7,cv,0,0,0
12/21/2013 23:00:00,4,129,84,102,4,86.99,1029,6,cv,1,0,0
12/22/2013 00:00:00,4,126,81,93,3,81.06,1029,6,SW,2,0,0
12/22/2013 01:00:00,4,106,82,97,4,86.99,1029,6,SW,4,0,0
12/22/2013 02:00:00,4,103,77,78,4,86.99,1028,6,cv,1,0,0
12/22/2013 03:00:00,4,95,83,78,4,86.99,1028,6,cv,2,0,0
12/22/2013 04:00:00,4,88,80,80,4,86.99,1027,6,cv,2,0,0
12/22/2013 05:00:00,4,109,78,87,4,93.24,1027,5,cv,2,0.1,0.1
12/22/2013 06:00:00,4,106,85,81,4,93.24,1026,5,cv,2,0.2,0.3
12/22/2013 07:00:00,4,102,98,91,4,93.24,1026,5,cv,2,0,0
12/22/2013 08:00:00,4,104,103,102,4,86.99,1027,6,cv,2,0,0
12/22/2013 09:00:00,4,104,87,108,4,86.99,1027,6,cv,3,0,0
12/22/2013 10:00:00,4,103,91,102,4,86.99,1028,6,cv,3,0.1,0.1
12/22/2013 11:00:00,4,124,114,104,4,86.99,1028,6,NE,2,0,0
12/22/2013 12:00:00,4,133,114,104,3,75.67,1027,7,NE,4,0,0
12/22/2013 13:00:00,4,130,111,116,3,75.67,1026,7,NE,6,0,0
12/22/2013 14:00:00,4,122,107,103,3,75.67,1025,7,NW,2,0,0
12/22/2013 15:00:00,4,177,107,95,3,75.67,1024,7,cv,1,0,0
12/22/2013 16:00:00,4,169,144,138,3,75.67,1023,7,NW,2,0,0
12/22/2013 17:00:00,4,147,156,158,4,86.99,1024,6,NW,4,0.1,0.1
12/22/2013 18:00:00,4,120,128,131,4,86.99,1024,6,NW,6,0,0
12/22/2013 19:00:00,4,108,119,131,4,86.99,1025,6,NW,7,0,0
12/22/2013 20:00:00,4,105,116,119,4,86.99,1026,6,cv,1,0.1,0.1
12/22/2013 21:00:00,4,109,109,107,4,86.99,1027,6,cv,2,0,0
12/22/2013 22:00:00,4,122,110,111,4,86.99,1027,6,NW,1,0,0
12/22/2013 23:00:00,4,129,119,124,4,86.99,1027,6,cv,0,0,0
12/23/2013 00:00:00,4,138,124,129,4,86.99,1027,6,cv,0,0,0
12/23/2013 01:00:00,4,143,125,123,4,86.99,1027,6,cv,0,0,0
12/23/2013 02:00:00,4,152,119,143,4,86.99,1026,6,cv,0,0,0
12/23/2013 03:00:00,4,144,117,155,4,86.99,1026,6,cv,0,0,0
12/23/2013 04:00:00,4,146,121,136,4,86.99,1026,6,cv,0,0,0
12/23/2013 05:00:00,4,154,113,139,3,93.19,1026,4,cv,0,0,0
12/23/2013 06:00:00,4,152,106,140,2,86.79,1026,4,cv,0,0,0
12/23/2013 07:00:00,4,158,91,144,3,100,1026,3,cv,0,0,0
12/23/2013 08:00:00,4,163,79,153,3,93.19,1027,4,cv,0,0,0
12/23/2013 09:00:00,4,171,89,164,4,93.24,1027,5,cv,0,0,0
12/23/2013 10:00:00,4,178,143,173,5,93.29,1028,6,SE,2,0,0
12/23/2013 11:00:00,4,161,161,150,4,75.84,1028,8,SE,4,0,0
12/23/2013 12:00:00,4,123,152,121,4,70.88,1028,9,cv,1,0,0
12/23/2013 13:00:00,4,105,121,120,3,66.05,1026,9,cv,2,0,0
12/23/2013 14:00:00,4,87,102,100,1,53.53,1025,10,SW,2,0,0
12/23/2013 15:00:00,4,85,80,100,2,57.51,1024,10,cv,1,0,0
12/23/2013 16:00:00,4,105,63,106,2,61.51,1024,9,SW,2,0,0
12/23/2013 17:00:00,4,140,134,124,3,66.05,1025,9,cv,1,0,0
12/23/2013 18:00:00,4,137,176,145,3,70.67,1026,8,cv,2,0,0
12/23/2013 19:00:00,4,139,171,141,3,70.67,1027,8,cv,3,0,0
12/23/2013 20:00:00,4,139,160,144,3,70.67,1028,8,cv,3,0,0
12/23/2013 21:00:00,4,143,153,132,4,75.84,1028,8,cv,3,0,0
12/23/2013 22:00:00,4,147,147,163,3,75.67,1029,7,cv,3,0,0
12/23/2013 23:00:00,4,146,131,164,3,81.06,1029,6,cv,3,0,0
12/24/2013 00:00:00,4,145,124,159,4,86.99,1029,6,cv,3,0,0
12/24/2013 01:00:00,4,144,127,162,5,93.29,1029,6,SW,1,0,0
12/24/2013 02:00:00,4,154,113,173,4,86.99,1029,6,SW,3,0,0
12/24/2013 03:00:00,4,169,109,172,4,86.99,1028,6,cv,1,0,0
12/24/2013 04:00:00,4,184,110,195,4,86.99,1028,6,cv,1,0,0
12/24/2013 05:00:00,4,173,107,208,4,86.99,1028,6,cv,1,0,0
12/24/2013 06:00:00,4,174,110,207,4,86.99,1028,6,SW,2,0,0
12/24/2013 07:00:00,4,171,111,174,4,86.99,1028,6,cv,0,0,0
12/24/2013 08:00:00,4,162,119,159,4,86.99,1028,6,cv,0,0,0
12/24/2013 09:00:00,4,160,125,172,5,93.29,1029,6,cv,0,0,0
12/24/2013 10:00:00,4,155,168,172,5,87.09,1030,7,cv,0,0,0
12/24/2013 11:00:00,4,167,180,184,5,87.09,1030,7,cv,0,0,0
12/24/2013 12:00:00,4,167,180,180,4,75.84,1030,8,cv,0,0,0
12/24/2013 13:00:00,4,160,166,169,3,66.05,1028,9,cv,1,0,0
12/24/2013 14:00:00,4,150,130,125,4,70.88,1027,9,cv,2,0,0
12/24/2013 15:00:00,4,153,145,136,4,70.88,1026,9,cv,2,0,0
12/24/2013 16:00:00,4,142,231,155,3,66.05,1026,9,cv,3,0,0
12/24/2013 17:00:00,4,155,211,171,3,66.05,1026,9,cv,4,0,0
12/24/2013 18:00:00,4,191,191,150,3,66.05,1027,9,SE,3,0.1,0.1
12/24/2013 19:00:00,4,221,173,145,4,75.84,1028,8,SE,5,0.1,0.2
12/24/2013 20:00:00,4,201,197,152,5,81.34,1029,8,cv,0,0.1,0.3
12/24/2013 21:00:00,4,163,190,158,5,87.09,1029,7,cv,1,0.2,0.5
12/24/2013 22:00:00,4,170,180,158,5,87.09,1029,7,NW,1,0,0
12/24/2013 23:00:00,4,187,184,165,5,87.09,1029,7,NW,2,0,0
12/25/2013 00:00:00,4,188,195,164,5,87.09,1029,7,cv,0,0,0
12/25/2013 01:00:00,4,187,208,162,5,87.09,1029,7,cv,0,0,0
12/25/2013 02:00:00,4,181,195,168,5,87.09,1028,7,cv,0,0,0
12/25/2013 03:00:00,4,175,185,173,5,87.09,1027,7,cv,0,0,0
12/25/2013 04:00:00,4,175,181,173,5,87.09,1027,7,cv,0,0.1,0.1
12/25/2013 05:00:00,4,177,183,179,5,87.09,1026,7,cv,1,0,0
12/25/2013 06:00:00,4,176,185,178,5,87.09,1026,7,cv,1,0,0
12/25/2013 07:00:00,4,180,190,183,5,93.29,1025,6,cv,1,0,0
12/25/2013 08:00:00,4,181,195,170,5,87.09,1026,7,cv,1,0,0
12/25/2013 09:00:00,4,184,197,175,5,87.09,1026,7,cv,1,0,0
12/25/2013 10:00:00,4,181,221,182,5,87.09,1027,7,cv,1,0,0
12/25/2013 11:00:00,4,213,223,241,6,93.35,1027,7,cv,1,0.1,0.1
12/25/2013 12:00:00,4,,,180,5,87.09,1027,7,cv,2,0.2,0.3
12/25/2013 13:00:00,4,,,170,5,87.09,1025,7,cv,3,0.1,0.4
12/25/2013 14:00:00,4,,,174,5,87.09,1025,7,NW,1,0.1,0.5
12/25/2013 15:00:00,4,200,168,159,6,93.35,1024,7,cv,1,0.1,0.6
12/25/2013 16:00:00,4,185,162,130,5,93.29,1024,6,cv,2,0.2,0.8
12/25/2013 17:00:00,4,170,166,139,5,87.09,1025,7,cv,3,0,0
12/25/2013 18:00:00,4,163,170,165,5,93.29,1026,6,cv,4,0.1,0.1
12/25/2013 19:00:00,4,149,158,161,5,93.29,1028,6,cv,5,0,0
12/25/2013 20:00:00,4,156,156,149,5,93.29,1029,6,cv,6,0,0
12/25/2013 21:00:00,4,157,154,144,5,93.29,1030,6,cv,7,0,0
12/25/2013 22:00:00,4,162,152,154,5,93.29,1030,6,cv,8,0,0
12/25/2013 23:00:00,4,162,156,165,5,93.29,1031,6,cv,9,0,0
12/26/2013 00:00:00,4,172,176,175,5,93.29,1031,6,SW,1,0,0
12/26/2013 01:00:00,4,159,171,172,5,93.29,1031,6,SW,2,0,0
12/26/2013 02:00:00,4,162,183,178,4,86.99,1030,6,cv,1,0,0
12/26/2013 03:00:00,4,164,175,155,4,93.24,1029,5,cv,1,0.1,0.1
12/26/2013 04:00:00,4,149,166,141,4,93.24,1029,5,cv,1,0,0
12/26/2013 05:00:00,4,146,159,141,4,93.24,1029,5,cv,1,0,0
12/26/2013 06:00:00,4,142,152,144,4,93.24,1029,5,cv,1,0,0
12/26/2013 07:00:00,4,141,158,139,4,93.24,1029,5,cv,1,0,0
12/26/2013 08:00:00,4,139,150,121,5,100,1030,5,cv,1,0,0
12/26/2013 09:00:00,4,133,131,90,5,93.29,1031,6,NW,1,0,0
12/26/2013 10:00:00,4,107,115,83,3,70.67,1031,8,cv,1,0,0
12/26/2013 11:00:00,4,84,100,80,1,57.25,1032,9,NW,2,0,0
12/26/2013 12:00:00,4,74,92,74,-5,34.36,1031,10,NE,4,0,0
12/26/2013 13:00:00,4,65,72,67,-4,37.05,1030,10,NE,7,0,0
12/26/2013 14:00:00,4,61,56,51,-6,29.79,1028,11,NE,11,0,0
12/26/2013 15:00:00,4,57,39,39,-5,32.14,1027,11,NE,14,0,0
12/26/2013 16:00:00,4,72,31,31,-4,34.66,1027,11,cv,1,0,0
12/26/2013 17:00:00,4,85,33,72,-2,43.01,1027,10,cv,2,0,0
12/26/2013 18:00:00,4,100,48,99,-1,52.98,1028,8,NW,1,0,0
12/26/2013 19:00:00,4,105,93,91,0,65.36,1029,6,SW,1,0,0
12/26/2013 20:00:00,4,110,102,95,0,70.06,1030,5,cv,0,0,0
12/26/2013 21:00:00,4,121,122,121,1,80.78,1031,4,cv,0,0,0
12/26/2013 22:00:00,4,118,115,109,1,80.78,1031,4,cv,1,0,0
12/26/2013 23:00:00,4,118,96,79,1,80.78,1031,4,cv,2,0,0
12/27/2013 00:00:00,4,100,89,81,1,80.78,1031,4,SE,2,0,0
12/27/2013 01:00:00,4,104,84,82,0,80.63,1030,3,cv,0,0,0
12/27/2013 02:00:00,4,107,82,84,0,86.58,1030,2,cv,0,0,0
12/27/2013 03:00:00,4,111,84,103,0,86.58,1029,2,cv,0,0,0
12/27/2013 04:00:00,4,117,80,100,0,93.02,1028,1,cv,0,0,0
12/27/2013 05:00:00,4,123,82,104,0,93.02,1027,1,cv,0,0,0
12/27/2013 06:00:00,4,115,98,97,0,93.02,1027,1,cv,0,0,0
12/27/2013 07:00:00,4,113,106,113,0,100,1028,0,cv,0,0,0
12/27/2013 08:00:00,4,145,124,128,-1,92.96,1029,0,cv,0,0,0
12/27/2013 09:00:00,4,156,141,159,1,100,1029,1,cv,0,0,0
12/27/2013 10:00:00,4,172,129,167,3,93.19,1030,4,cv,0,0,0
12/27/2013 11:00:00,4,171,160,165,4,86.99,1030,6,cv,0,0,0
12/27/2013 12:00:00,4,187,159,152,3,70.67,1029,8,cv,1,0,0
12/27/2013 13:00:00,4,128,143,97,1,57.25,1027,9,cv,2,0,0
12/27/2013 14:00:00,4,120,113,96,1,53.53,1025,10,cv,3,0,0
12/27/2013 15:00:00,4,103,91,72,-1,43.31,1024,11,cv,5,0,0
12/27/2013 16:00:00,4,87,86,62,1,50.08,1024,11,cv,6,0,0
12/27/2013 17:00:00,4,82,105,68,0,49.8,1024,10,NE,3,0,0
12/27/2013 18:00:00,4,96,113,85,1,57.25,1025,9,SE,3,0,0
12/27/2013 19:00:00,4,96,115,97,1,61.26,1026,8,SE,6,0,0
12/27/2013 20:00:00,4,90,107,92,2,65.82,1027,8,SE,8,0,0
12/27/2013 21:00:00,4,,,86,2,70.47,1027,7,cv,1,0,0
12/27/2013 22:00:00,4,88,109,90,3,75.67,1028,7,SW,2,0,0
12/27/2013 23:00:00,4,90,116,91,3,81.06,1028,6,SW,3,0,0
12/28/2013 00:00:00,4,91,128,90,3,81.06,1028,6,SW,4,0,0
12/28/2013 01:00:00,4,109,140,98,3,81.06,1028,6,cv,1,0,0
12/28/2013 02:00:00,4,115,134,102,3,81.06,1027,6,cv,1,0,0
12/28/2013 03:00:00,4,113,129,109,3,81.06,1027,6,cv,1,0,0
12/28/2013 04:00:00,4,111,132,105,3,81.06,1027,6,cv,2,0,0
12/28/2013 05:00:00,4,108,123,101,3,86.89,1027,5,cv,2,0,0
12/28/2013 06:00:00,4,109,132,109,3,86.89,1026,5,cv,2,0,0
12/28/2013 07:00:00,4,118,143,104,3,86.89,1027,5,cv,2,0,0
12/28/2013 08:00:00,4,131,146,106,3,86.89,1027,5,NW,1,0,0
12/28/2013 09:00:00,4,154,146,126,3,86.89,1028,5,cv,0,0,0
12/28/2013 10:00:00,4,158,152,133,4,81.2,1028,7,cv,0,0,0
12/28/2013 11:00:00,4,169,147,138,2,65.82,1028,8,SW,2,0,0
12/28/2013 12:00:00,4,,,145,1,61.26,1028,8,cv,1,0,0
12/28/2013 13:00:00,4,185,136,141,1,57.25,1026,9,cv,3,0,0
12/28/2013 14:00:00,4,,,189,1,57.25,1025,9,cv,4,0,0
12/28/2013 15:00:00,4,179,148,193,1,53.53,1024,10,cv,5,0,0
12/28/2013 16:00:00,4,131,104,94,1,57.25,1023,9,cv,7,0,0
12/28/2013 17:00:00,4,97,98,80,2,70.47,1024,7,SW,3,0,0
